product_name,price,quantity_sold,date,customer_type,category,sales,order_id,customer,payment,status,week,notification_type,notification_item,notification_date,notification_details
Milk,371.76,47,2024-01-03,employee,beverage,14146.44,89411,Mohammed Ali,Refunded,Out for Delivery,W9,Shipped,Order #89411,2024-01-03,Shipped for Milk
Snacks,394.9,19,2024-02-17,new,stationery,8596.8,24260,Anna Ivanova,Refunded,Cancelled,W5,Returned,Order #24260,2024-02-17,Returned for Snacks
Salt,158.29,35,2024-01-30,guest,cleaning,6183.18,47903,Sofia Garcia,Refunded,Cancelled,W8,Delayed,Order #47903,2024-01-30,Delayed for Salt
Salt,83.63,34,2024-02-04,guest,personal care,3013.64,28095,Carlos Gomez,Unpaid,Shipping,W2,Delivered,Order #28095,2024-02-04,Delivered for Salt
Coffee,79.5,21,2024-05-15,wholesale,personal care,1667.09,89633,Lucas Rossi,Refunded,Shipping,W7,Delivered,Order #89633,2024-05-15,Delivered for Coffee
Wheat,462.99,16,2024-03-27,vip,toys,6183.79,99599,Mohammed Ali,Pending,On Hold,W5,Shipped,Order #99599,2024-03-27,Shipped for Wheat
Bathroom Essentials,342.91,19,2024-02-22,employee,stationery,6718.66,86111,Fatima Zahra,Paid,Delivered,W1,Delayed,Order #86111,2024-02-22,Delayed for Bathroom Essentials
Milk,305.27,14,2024-03-30,new,stationery,3866.13,56396,Emily Brown,Refunded,Shipping,W3,Promotion,Order #56396,2024-03-30,Promotion for Milk
Coffee,258.24,23,2024-05-13,affiliate,clothing,6927.96,49430,Leslie Alexander,Paid,Out for Delivery,W7,Settlement,Order #49430,2024-05-13,Settlement for Coffee
Juice,240.55,11,2024-01-26,employee,stationery,2850.74,87090,Mohammed Ali,Refunded,Out for Delivery,W4,Returned,Order #87090,2024-01-26,Returned for Juice
Soap,129.1,20,2024-05-03,vip,clothing,2964.04,24317,Lucas Rossi,Paid,Cancelled,W1,Info,Order #24317,2024-05-03,Info for Soap
Sugar,240.02,20,2024-02-08,regular,personal care,4219.77,48282,Priya Patel,Failed,Processing,W1,Promotion,Order #48282,2024-02-08,Promotion for Sugar
Juice,498.35,39,2024-01-02,vip,home,23073.2,98015,Priya Patel,Refunded,Returned,W5,Delayed,Order #98015,2024-01-02,Delayed for Juice
Wheat,191.61,9,2024-05-07,regular,electronics,2028.74,95290,Wei Chen,Processing,Cancelled,W5,Reminder,Order #95290,2024-05-07,Reminder for Wheat
Juice,391.9,7,2024-02-26,affiliate,cleaning,2942.63,20200,Fatima Zahra,Unpaid,Shipping,W2,Cancelled,Order #20200,2024-02-26,Cancelled for Juice
Basmati Rice,45.47,28,2024-04-16,vip,stationery,1244.67,63208,Mohammed Ali,Pending,On Hold,W6,Promotion,Order #63208,2024-04-16,Promotion for Basmati Rice
Soap,395.95,8,2024-04-14,guest,electronics,3063.41,91134,Leslie Alexander,Paid,Out for Delivery,W8,Shipped,Order #91134,2024-04-14,Shipped for Soap
Wheat,451.46,14,2024-01-18,vip,beverage,7331.85,79741,Emily Brown,Failed,Cancelled,W4,Reminder,Order #79741,2024-01-18,Reminder for Wheat
Tea,128.95,24,2024-01-18,affiliate,beverage,2914.02,70211,Fatima Zahra,Partial,On Hold,W1,Settlement,Order #70211,2024-01-18,Settlement for Tea
Cooking Oil,477.35,24,2024-03-03,vip,home,11045.79,54699,Jane Smith,Paid,On Hold,W7,Cancelled,Order #54699,2024-03-03,Cancelled for Cooking Oil
Coffee,182.67,34,2024-04-08,vip,food,6614.39,50540,Mohammed Ali,Processing,Out for Delivery,W4,Cancelled,Order #50540,2024-04-08,Cancelled for Coffee
Snacks,37.26,12,2024-04-30,guest,stationery,484.19,59076,David Kim,Failed,On Hold,W6,Shipped,Order #59076,2024-04-30,Shipped for Snacks
Milk,237.65,50,2024-04-03,wholesale,home,11146.93,57980,Sofia Garcia,Unpaid,Cancelled,W5,Shipped,Order #57980,2024-04-03,Shipped for Milk
Juice,75.93,27,2024-02-10,employee,cleaning,1666.79,20432,Sara Lee,Refunded,On Hold,W2,Cancelled,Order #20432,2024-02-10,Cancelled for Juice
Snacks,108.32,43,2024-05-28,guest,beverage,3790.42,84513,Leslie Alexander,Pending,Shipping,W7,Promotion,Order #84513,2024-05-28,Promotion for Snacks
Coffee,419.62,45,2024-01-27,affiliate,home,15519.81,52281,David Kim,Partial,Returned,W6,Info,Order #52281,2024-01-27,Info for Coffee
Biscuits,128.48,5,2024-05-10,guest,toys,654.28,48136,Priya Patel,Paid,Out for Delivery,W1,Reminder,Order #48136,2024-05-10,Reminder for Biscuits
Toothpaste,206.82,25,2024-06-21,regular,beverage,4899.12,28436,Jane Smith,Unpaid,Delivered,W7,Shipped,Order #28436,2024-06-21,Shipped for Toothpaste
Sugar,166.36,18,2024-02-04,vip,food,2455.0,84125,Priya Patel,Partial,Out for Delivery,W9,Shipped,Order #84125,2024-02-04,Shipped for Sugar
Coffee,496.39,10,2024-03-13,employee,personal care,4015.58,32583,David Kim,Paid,Out for Delivery,W3,Shipped,Order #32583,2024-03-13,Shipped for Coffee
Shampoo,451.39,20,2024-06-24,new,cleaning,9169.82,54141,Sara Lee,Processing,Shipping,W3,Settlement,Order #54141,2024-06-24,Settlement for Shampoo
Milk,252.55,6,2024-05-28,returning,cleaning,1431.55,82602,John Doe,Processing,Processing,W5,Reminder,Order #82602,2024-05-28,Reminder for Milk
Juice,428.92,2,2024-02-07,guest,personal care,829.43,30173,Sara Lee,Unpaid,Returned,W8,Shipped,Order #30173,2024-02-07,Shipped for Juice
Tea,118.59,44,2024-02-11,returning,cleaning,4213.53,90487,Fatima Zahra,Paid,Delivered,W9,Reminder,Order #90487,2024-02-11,Reminder for Tea
Biscuits,334.38,7,2024-03-27,affiliate,home,2654.82,49413,Sara Lee,Pending,Cancelled,W9,Delivered,Order #49413,2024-03-27,Delivered for Biscuits
Snacks,195.67,13,2024-04-24,returning,toys,2885.42,67856,John Doe,Unpaid,Cancelled,W2,Settlement,Order #67856,2024-04-24,Settlement for Snacks
Salt,267.99,18,2024-01-09,regular,beverage,4611.19,23054,Anna Ivanova,Processing,Shipping,W7,Settlement,Order #23054,2024-01-09,Settlement for Salt
Salt,373.36,23,2024-01-18,regular,beverage,9763.15,51217,Mohammed Ali,Partial,Delivered,W7,Delivered,Order #51217,2024-01-18,Delivered for Salt
Coffee,117.58,47,2024-02-15,vip,cleaning,4711.32,80977,Tom M�ller,Refunded,Delivered,W5,Returned,Order #80977,2024-02-15,Returned for Coffee
Cooking Oil,293.76,3,2024-06-11,employee,personal care,869.4,80960,Tom M�ller,Partial,Cancelled,W3,Reminder,Order #80960,2024-06-11,Reminder for Cooking Oil
Wheat,335.55,36,2024-05-02,wholesale,clothing,10725.71,24542,Tom M�ller,Processing,Cancelled,W6,Settlement,Order #24542,2024-05-02,Settlement for Wheat
Basmati Rice,333.62,21,2024-02-16,guest,personal care,6232.75,86692,Lucas Rossi,Partial,Delivered,W6,Delayed,Order #86692,2024-02-16,Delayed for Basmati Rice
Shampoo,54.06,22,2024-04-25,new,personal care,1164.78,90217,Priya Patel,Pending,Cancelled,W7,Delivered,Order #90217,2024-04-25,Delivered for Shampoo
Cooking Oil,319.65,27,2024-06-10,employee,cleaning,7265.03,88695,Lucas Rossi,Refunded,Delivered,W3,Promotion,Order #88695,2024-06-10,Promotion for Cooking Oil
Juice,277.14,8,2024-06-09,affiliate,personal care,2012.92,43772,Emily Brown,Processing,Cancelled,W2,Delayed,Order #43772,2024-06-09,Delayed for Juice
Shampoo,141.29,16,2024-05-06,new,beverage,1944.08,78792,Leslie Alexander,Partial,Cancelled,W4,Delivered,Order #78792,2024-05-06,Delivered for Shampoo
Tea,456.58,16,2024-03-24,employee,home,7147.23,45580,David Kim,Paid,Out for Delivery,W9,Info,Order #45580,2024-03-24,Info for Tea
Basmati Rice,146.4,2,2024-05-17,employee,home,325.71,26803,Carlos Gomez,Paid,On Hold,W2,Info,Order #26803,2024-05-17,Info for Basmati Rice
Shampoo,80.3,34,2024-02-26,affiliate,beverage,2395.03,50046,Fatima Zahra,Processing,Processing,W9,Info,Order #50046,2024-02-26,Info for Shampoo
Milk,440.82,38,2024-03-10,returning,toys,13707.8,68951,Lucas Rossi,Pending,On Hold,W2,Cancelled,Order #68951,2024-03-10,Cancelled for Milk
Wheat,272.47,13,2024-03-14,employee,cleaning,3054.63,60962,Sara Lee,Processing,Delivered,W4,Delivered,Order #60962,2024-03-14,Delivered for Wheat
Biscuits,431.74,31,2024-02-27,new,personal care,15829.36,40320,David Kim,Pending,Shipping,W3,Delivered,Order #40320,2024-02-27,Delivered for Biscuits
Salt,375.0,36,2024-05-05,new,cleaning,12145.73,95851,Sara Lee,Unpaid,Shipping,W1,Shipped,Order #95851,2024-05-05,Shipped for Salt
Shampoo,295.16,11,2024-02-04,returning,electronics,2631.75,75835,Sara Lee,Failed,Returned,W8,Delayed,Order #75835,2024-02-04,Delayed for Shampoo
Shampoo,222.56,46,2024-01-26,new,stationery,8236.5,34864,Sofia Garcia,Processing,Processing,W1,Cancelled,Order #34864,2024-01-26,Cancelled for Shampoo
Bathroom Essentials,252.84,10,2024-05-26,regular,home,2430.73,30784,John Doe,Paid,Cancelled,W8,Cancelled,Order #30784,2024-05-26,Cancelled for Bathroom Essentials
Bathroom Essentials,405.2,4,2024-05-16,new,toys,1899.79,94973,Tom M�ller,Failed,On Hold,W4,Info,Order #94973,2024-05-16,Info for Bathroom Essentials
Toothpaste,359.39,45,2024-04-24,employee,toys,17297.15,60089,Leslie Alexander,Pending,Processing,W9,Reminder,Order #60089,2024-04-24,Reminder for Toothpaste
Coffee,440.65,9,2024-02-04,vip,personal care,4328.92,67340,Priya Patel,Processing,Shipping,W1,Shipped,Order #67340,2024-02-04,Shipped for Coffee
Biscuits,25.93,49,2024-02-27,returning,cleaning,1151.7,96527,Lucas Rossi,Refunded,Out for Delivery,W9,Delayed,Order #96527,2024-02-27,Delayed for Biscuits
Snacks,67.93,46,2024-01-03,regular,stationery,3436.08,44234,Priya Patel,Processing,Delivered,W3,Promotion,Order #44234,2024-01-03,Promotion for Snacks
Snacks,486.96,7,2024-02-21,wholesale,toys,3122.44,81537,Leslie Alexander,Unpaid,Cancelled,W9,Returned,Order #81537,2024-02-21,Returned for Snacks
Wheat,418.51,7,2024-02-20,returning,stationery,2410.61,28129,Tom M�ller,Failed,Cancelled,W9,Settlement,Order #28129,2024-02-20,Settlement for Wheat
Tea,358.58,44,2024-01-19,affiliate,electronics,13308.04,82229,Tom M�ller,Processing,On Hold,W1,Delayed,Order #82229,2024-01-19,Delayed for Tea
Coffee,250.75,28,2024-06-03,employee,clothing,6822.13,86039,John Doe,Unpaid,Processing,W7,Info,Order #86039,2024-06-03,Info for Coffee
Tea,31.28,13,2024-01-16,vip,beverage,457.99,59275,Carlos Gomez,Pending,Out for Delivery,W4,Info,Order #59275,2024-01-16,Info for Tea
Soap,119.64,15,2024-05-18,employee,personal care,1861.19,84298,Sara Lee,Refunded,Shipping,W3,Shipped,Order #84298,2024-05-18,Shipped for Soap
Salt,183.83,49,2024-06-12,new,personal care,8627.34,58947,Sara Lee,Unpaid,Out for Delivery,W1,Delivered,Order #58947,2024-06-12,Delivered for Salt
Shampoo,369.46,17,2024-01-05,regular,electronics,6138.14,54805,Lucas Rossi,Refunded,On Hold,W9,Delivered,Order #54805,2024-01-05,Delivered for Shampoo
Sugar,445.29,3,2024-01-19,new,beverage,1575.14,47311,Leslie Alexander,Refunded,On Hold,W9,Delayed,Order #47311,2024-01-19,Delayed for Sugar
Tea,222.69,8,2024-06-05,employee,stationery,1880.16,70039,David Kim,Failed,On Hold,W6,Delivered,Order #70039,2024-06-05,Delivered for Tea
Shampoo,74.81,31,2024-04-29,returning,clothing,2500.24,92978,Tom M�ller,Refunded,Returned,W6,Delivered,Order #92978,2024-04-29,Delivered for Shampoo
Salt,436.49,25,2024-04-24,regular,clothing,9853.14,78126,Sofia Garcia,Failed,Out for Delivery,W4,Shipped,Order #78126,2024-04-24,Shipped for Salt
Soap,194.88,30,2024-01-09,guest,personal care,6027.13,34631,Priya Patel,Unpaid,On Hold,W2,Settlement,Order #34631,2024-01-09,Settlement for Soap
Tea,291.57,3,2024-01-02,guest,clothing,778.3,37228,Leslie Alexander,Paid,Shipping,W4,Cancelled,Order #37228,2024-01-02,Cancelled for Tea
Sugar,15.32,44,2024-03-20,employee,stationery,539.89,94533,Sofia Garcia,Unpaid,On Hold,W1,Promotion,Order #94533,2024-03-20,Promotion for Sugar
Soap,122.55,12,2024-03-19,regular,stationery,1504.47,59372,Fatima Zahra,Refunded,Shipping,W7,Returned,Order #59372,2024-03-19,Returned for Soap
Biscuits,383.29,14,2024-01-11,affiliate,personal care,6378.8,57222,Jane Smith,Failed,Delivered,W3,Delayed,Order #57222,2024-01-11,Delayed for Biscuits
Bathroom Essentials,28.37,24,2024-05-17,regular,electronics,617.94,33439,Tom M�ller,Pending,Cancelled,W3,Promotion,Order #33439,2024-05-17,Promotion for Bathroom Essentials
Salt,365.59,43,2024-01-13,guest,stationery,15705.91,34983,Sofia Garcia,Refunded,Out for Delivery,W4,Shipped,Order #34983,2024-01-13,Shipped for Salt
Salt,77.21,33,2024-02-13,wholesale,home,3014.17,25539,John Doe,Pending,Shipping,W9,Reminder,Order #25539,2024-02-13,Reminder for Salt
Toothpaste,110.78,27,2024-01-31,wholesale,stationery,3149.76,87232,David Kim,Processing,Out for Delivery,W9,Promotion,Order #87232,2024-01-31,Promotion for Toothpaste
Soap,60.3,31,2024-05-29,wholesale,stationery,1821.59,64338,Lucas Rossi,Paid,Delivered,W2,Cancelled,Order #64338,2024-05-29,Cancelled for Soap
Biscuits,298.82,30,2024-01-21,affiliate,food,9121.62,74794,Sara Lee,Failed,Cancelled,W9,Cancelled,Order #74794,2024-01-21,Cancelled for Biscuits
Coffee,32.55,48,2024-02-06,new,electronics,1441.2,93410,Sara Lee,Partial,Returned,W8,Info,Order #93410,2024-02-06,Info for Coffee
Tea,416.89,30,2024-03-18,guest,personal care,14152.13,55649,Leslie Alexander,Processing,Cancelled,W8,Returned,Order #55649,2024-03-18,Returned for Tea
Coffee,118.42,2,2024-04-29,vip,beverage,234.63,99909,Sara Lee,Paid,Out for Delivery,W3,Delayed,Order #99909,2024-04-29,Delayed for Coffee
Snacks,420.63,17,2024-02-16,returning,electronics,7981.93,46064,Mohammed Ali,Refunded,Returned,W5,Cancelled,Order #46064,2024-02-16,Cancelled for Snacks
Wheat,52.11,38,2024-06-02,affiliate,home,2079.5,79510,Anna Ivanova,Paid,Out for Delivery,W2,Delivered,Order #79510,2024-06-02,Delivered for Wheat
Coffee,78.13,47,2024-06-11,new,home,3423.61,72132,Jane Smith,Pending,Returned,W9,Shipped,Order #72132,2024-06-11,Shipped for Coffee
Salt,75.98,2,2024-04-24,vip,food,157.01,20277,David Kim,Unpaid,Returned,W9,Info,Order #20277,2024-04-24,Info for Salt
Bathroom Essentials,138.32,31,2024-06-24,vip,food,4407.28,25588,Priya Patel,Refunded,Out for Delivery,W4,Info,Order #25588,2024-06-24,Info for Bathroom Essentials
Basmati Rice,162.97,38,2024-01-05,affiliate,beverage,5868.52,66151,David Kim,Processing,Out for Delivery,W9,Reminder,Order #66151,2024-01-05,Reminder for Basmati Rice
Basmati Rice,118.24,45,2024-04-15,wholesale,cleaning,5010.69,61071,Carlos Gomez,Processing,On Hold,W7,Delayed,Order #61071,2024-04-15,Delayed for Basmati Rice
Sugar,208.7,10,2024-06-15,returning,cleaning,2351.2,76149,David Kim,Partial,Processing,W6,Shipped,Order #76149,2024-06-15,Shipped for Sugar
Bathroom Essentials,189.47,32,2024-05-10,regular,clothing,5904.71,22645,David Kim,Processing,Shipping,W7,Cancelled,Order #22645,2024-05-10,Cancelled for Bathroom Essentials
Wheat,67.53,47,2024-02-20,affiliate,stationery,3803.85,25879,Jane Smith,Pending,Out for Delivery,W2,Info,Order #25879,2024-02-20,Info for Wheat
Soap,358.81,44,2024-02-28,employee,cleaning,16769.52,23586,John Doe,Pending,Out for Delivery,W1,Delayed,Order #23586,2024-02-28,Delayed for Soap
Sugar,165.09,35,2024-01-20,employee,clothing,5712.55,68112,Lucas Rossi,Partial,Cancelled,W4,Info,Order #68112,2024-01-20,Info for Sugar
Salt,414.21,48,2024-02-26,guest,food,20799.47,66869,Sara Lee,Pending,Shipping,W6,Info,Order #66869,2024-02-26,Info for Salt
Basmati Rice,412.53,18,2024-06-08,employee,toys,7243.5,72735,Priya Patel,Failed,Returned,W7,Delivered,Order #72735,2024-06-08,Delivered for Basmati Rice
Soap,58.62,22,2024-05-02,guest,food,1230.08,68728,Anna Ivanova,Paid,Delivered,W9,Info,Order #68728,2024-05-02,Info for Soap
Coffee,165.54,5,2024-03-03,affiliate,toys,790.23,79999,Fatima Zahra,Processing,Out for Delivery,W6,Delivered,Order #79999,2024-03-03,Delivered for Coffee
Cooking Oil,492.32,41,2024-02-11,affiliate,cleaning,19675.95,99189,David Kim,Unpaid,Shipping,W1,Delayed,Order #99189,2024-02-11,Delayed for Cooking Oil
Soap,272.95,39,2024-06-25,employee,clothing,9924.14,26932,Fatima Zahra,Partial,Out for Delivery,W2,Cancelled,Order #26932,2024-06-25,Cancelled for Soap
Coffee,368.12,28,2024-03-06,guest,clothing,9780.8,79278,Carlos Gomez,Partial,Cancelled,W2,Delayed,Order #79278,2024-03-06,Delayed for Coffee
Snacks,157.05,48,2024-05-15,regular,personal care,9020.31,86211,Emily Brown,Refunded,Processing,W7,Delayed,Order #86211,2024-05-15,Delayed for Snacks
Bathroom Essentials,59.89,38,2024-03-02,vip,home,2680.84,96632,Carlos Gomez,Pending,Out for Delivery,W1,Settlement,Order #96632,2024-03-02,Settlement for Bathroom Essentials
Tea,16.91,19,2024-04-13,guest,electronics,286.73,35773,Priya Patel,Paid,On Hold,W3,Info,Order #35773,2024-04-13,Info for Tea
Coffee,75.83,24,2024-03-26,returning,toys,1653.94,84030,Priya Patel,Pending,Processing,W2,Delayed,Order #84030,2024-03-26,Delayed for Coffee
Biscuits,59.35,1,2024-04-22,regular,home,59.13,24976,Mohammed Ali,Refunded,Returned,W3,Settlement,Order #24976,2024-04-22,Settlement for Biscuits
Wheat,233.7,44,2024-01-13,returning,beverage,8462.31,56216,Priya Patel,Refunded,Processing,W1,Info,Order #56216,2024-01-13,Info for Wheat
Cooking Oil,421.06,46,2024-03-05,employee,stationery,16932.0,76681,Mohammed Ali,Paid,Out for Delivery,W7,Info,Order #76681,2024-03-05,Info for Cooking Oil
Basmati Rice,70.24,16,2024-03-07,regular,cleaning,1116.04,34255,Sara Lee,Partial,Shipping,W1,Reminder,Order #34255,2024-03-07,Reminder for Basmati Rice
Basmati Rice,210.52,6,2024-05-28,guest,food,1064.65,99142,Lucas Rossi,Partial,Out for Delivery,W6,Delivered,Order #99142,2024-05-28,Delivered for Basmati Rice
Shampoo,201.18,41,2024-04-13,returning,stationery,7741.71,76134,Tom M�ller,Processing,Shipping,W2,Delivered,Order #76134,2024-04-13,Delivered for Shampoo
Coffee,467.21,36,2024-03-09,wholesale,personal care,15735.87,98210,Sofia Garcia,Unpaid,Out for Delivery,W6,Info,Order #98210,2024-03-09,Info for Coffee
Soap,348.76,29,2024-03-14,employee,clothing,10771.95,82258,Lucas Rossi,Processing,On Hold,W3,Returned,Order #82258,2024-03-14,Returned for Soap
Toothpaste,156.42,31,2024-03-23,returning,toys,5155.77,44379,Sofia Garcia,Refunded,Cancelled,W3,Delayed,Order #44379,2024-03-23,Delayed for Toothpaste
Sugar,424.75,27,2024-05-29,guest,food,10840.54,43529,Priya Patel,Paid,Processing,W4,Reminder,Order #43529,2024-05-29,Reminder for Sugar
Soap,14.83,42,2024-05-29,employee,clothing,727.25,87718,Leslie Alexander,Unpaid,Processing,W5,Settlement,Order #87718,2024-05-29,Settlement for Soap
Tea,256.9,34,2024-05-16,vip,clothing,8879.36,98287,Sara Lee,Paid,Cancelled,W8,Info,Order #98287,2024-05-16,Info for Tea
Salt,250.81,47,2024-02-12,wholesale,personal care,13786.46,88608,Sofia Garcia,Paid,Out for Delivery,W5,Reminder,Order #88608,2024-02-12,Reminder for Salt
Salt,99.16,33,2024-01-19,wholesale,clothing,3422.27,82605,John Doe,Unpaid,Processing,W8,Delivered,Order #82605,2024-01-19,Delivered for Salt
Soap,89.53,23,2024-06-06,returning,cleaning,1920.72,33720,Mohammed Ali,Paid,On Hold,W7,Delivered,Order #33720,2024-06-06,Delivered for Soap
Basmati Rice,334.23,28,2024-02-07,returning,toys,9193.79,97509,Jane Smith,Refunded,On Hold,W9,Promotion,Order #97509,2024-02-07,Promotion for Basmati Rice
Cooking Oil,166.07,4,2024-03-21,wholesale,beverage,581.64,75531,David Kim,Processing,Processing,W3,Delivered,Order #75531,2024-03-21,Delivered for Cooking Oil
Juice,294.79,49,2024-02-22,returning,beverage,15618.74,64979,Sofia Garcia,Partial,Out for Delivery,W8,Shipped,Order #64979,2024-02-22,Shipped for Juice
Coffee,37.76,41,2024-03-24,new,home,1617.97,44561,Anna Ivanova,Unpaid,Cancelled,W4,Settlement,Order #44561,2024-03-24,Settlement for Coffee
Juice,176.14,38,2024-05-25,wholesale,personal care,5494.12,92443,Sofia Garcia,Refunded,Returned,W4,Cancelled,Order #92443,2024-05-25,Cancelled for Juice
Cooking Oil,141.41,35,2024-01-01,regular,toys,5674.0,97252,Sofia Garcia,Pending,Processing,W9,Cancelled,Order #97252,2024-01-01,Cancelled for Cooking Oil
Wheat,490.46,28,2024-06-21,guest,toys,14070.1,74861,Priya Patel,Processing,Out for Delivery,W4,Cancelled,Order #74861,2024-06-21,Cancelled for Wheat
Basmati Rice,355.73,9,2024-05-23,returning,personal care,3185.6,38446,Carlos Gomez,Failed,Processing,W3,Shipped,Order #38446,2024-05-23,Shipped for Basmati Rice
Salt,13.86,17,2024-01-14,employee,food,223.46,53267,John Doe,Pending,Returned,W9,Delivered,Order #53267,2024-01-14,Delivered for Salt
Coffee,126.95,26,2024-01-07,wholesale,stationery,3154.26,42183,Priya Patel,Paid,Cancelled,W1,Reminder,Order #42183,2024-01-07,Reminder for Coffee
Salt,444.97,20,2024-02-20,regular,clothing,9126.74,80075,Wei Chen,Failed,On Hold,W3,Shipped,Order #80075,2024-02-20,Shipped for Salt
Sugar,220.14,45,2024-06-15,new,cleaning,9372.17,26666,Carlos Gomez,Failed,Shipping,W7,Cancelled,Order #26666,2024-06-15,Cancelled for Sugar
Soap,443.97,28,2024-04-24,affiliate,stationery,13951.22,78011,Wei Chen,Processing,Cancelled,W2,Shipped,Order #78011,2024-04-24,Shipped for Soap
Coffee,381.17,5,2024-01-07,regular,food,2248.4,31248,John Doe,Processing,Delivered,W1,Delivered,Order #31248,2024-01-07,Delivered for Coffee
Basmati Rice,63.16,35,2024-06-23,affiliate,stationery,2139.19,28700,Carlos Gomez,Partial,On Hold,W5,Delayed,Order #28700,2024-06-23,Delayed for Basmati Rice
Basmati Rice,461.81,18,2024-04-15,regular,toys,9425.58,36536,Fatima Zahra,Pending,Shipping,W4,Reminder,Order #36536,2024-04-15,Reminder for Basmati Rice
Biscuits,467.44,2,2024-03-04,vip,stationery,1068.11,52794,Anna Ivanova,Partial,Delivered,W5,Returned,Order #52794,2024-03-04,Returned for Biscuits
Biscuits,201.13,26,2024-02-15,guest,beverage,6052.46,84888,Jane Smith,Refunded,Processing,W2,Info,Order #84888,2024-02-15,Info for Biscuits
Sugar,484.31,35,2024-03-12,affiliate,beverage,20037.49,73019,John Doe,Paid,Returned,W7,Cancelled,Order #73019,2024-03-12,Cancelled for Sugar
Shampoo,249.9,48,2024-04-15,employee,stationery,11203.77,80304,John Doe,Unpaid,Processing,W8,Delayed,Order #80304,2024-04-15,Delayed for Shampoo
Bathroom Essentials,226.0,12,2024-01-19,employee,cleaning,3179.33,63481,Leslie Alexander,Refunded,Returned,W6,Settlement,Order #63481,2024-01-19,Settlement for Bathroom Essentials
Milk,386.09,10,2024-05-16,returning,toys,3652.91,72698,Sofia Garcia,Failed,Shipping,W6,Settlement,Order #72698,2024-05-16,Settlement for Milk
Coffee,417.42,14,2024-02-01,regular,clothing,5728.96,41519,Tom M�ller,Refunded,Processing,W9,Reminder,Order #41519,2024-02-01,Reminder for Coffee
Coffee,160.35,34,2024-03-27,guest,beverage,5758.76,47051,Sara Lee,Pending,Returned,W9,Reminder,Order #47051,2024-03-27,Reminder for Coffee
Biscuits,259.51,40,2024-04-16,new,stationery,8780.83,30447,Tom M�ller,Unpaid,Cancelled,W4,Info,Order #30447,2024-04-16,Info for Biscuits
Toothpaste,138.47,23,2024-05-22,new,electronics,2716.99,33739,Mohammed Ali,Failed,Returned,W4,Cancelled,Order #33739,2024-05-22,Cancelled for Toothpaste
Biscuits,425.51,42,2024-04-17,returning,stationery,16864.55,91204,Mohammed Ali,Refunded,Shipping,W1,Promotion,Order #91204,2024-04-17,Promotion for Biscuits
Biscuits,66.29,2,2024-02-26,wholesale,cleaning,157.04,94209,Priya Patel,Unpaid,On Hold,W6,Info,Order #94209,2024-02-26,Info for Biscuits
Basmati Rice,119.61,44,2024-04-25,returning,stationery,5911.41,33827,Mohammed Ali,Processing,Processing,W8,Delivered,Order #33827,2024-04-25,Delivered for Basmati Rice
Biscuits,19.33,6,2024-02-27,wholesale,toys,99.98,88574,Priya Patel,Failed,Delivered,W9,Delivered,Order #88574,2024-02-27,Delivered for Biscuits
Wheat,338.32,48,2024-05-16,regular,home,14566.37,92063,Sofia Garcia,Processing,Out for Delivery,W5,Promotion,Order #92063,2024-05-16,Promotion for Wheat
Soap,193.12,43,2024-05-10,employee,food,8721.98,88992,Fatima Zahra,Refunded,Processing,W6,Promotion,Order #88992,2024-05-10,Promotion for Soap
Bathroom Essentials,410.54,9,2024-03-16,new,home,3804.91,32660,Lucas Rossi,Failed,Delivered,W3,Settlement,Order #32660,2024-03-16,Settlement for Bathroom Essentials
Tea,87.98,32,2024-01-09,wholesale,clothing,2947.58,24228,David Kim,Paid,Out for Delivery,W7,Cancelled,Order #24228,2024-01-09,Cancelled for Tea
Bathroom Essentials,322.48,31,2024-04-23,wholesale,food,10933.32,21698,Leslie Alexander,Paid,Out for Delivery,W3,Shipped,Order #21698,2024-04-23,Shipped for Bathroom Essentials
Tea,127.62,41,2024-05-01,guest,beverage,6252.14,74421,Lucas Rossi,Failed,Delivered,W6,Delayed,Order #74421,2024-05-01,Delayed for Tea
Shampoo,290.62,19,2024-04-19,new,clothing,5546.86,35828,Priya Patel,Partial,Returned,W1,Reminder,Order #35828,2024-04-19,Reminder for Shampoo
Coffee,381.03,1,2024-01-14,regular,stationery,370.16,75777,Wei Chen,Refunded,Out for Delivery,W6,Cancelled,Order #75777,2024-01-14,Cancelled for Coffee
Soap,234.71,4,2024-03-04,returning,stationery,1007.67,82954,John Doe,Failed,Shipping,W6,Returned,Order #82954,2024-03-04,Returned for Soap
Wheat,145.8,30,2024-06-27,regular,home,5139.37,82748,Priya Patel,Unpaid,Cancelled,W7,Info,Order #82748,2024-06-27,Info for Wheat
Toothpaste,18.89,1,2024-04-14,affiliate,food,15.25,90951,David Kim,Partial,Processing,W5,Info,Order #90951,2024-04-14,Info for Toothpaste
Shampoo,47.49,13,2024-02-15,returning,cleaning,529.91,73316,David Kim,Unpaid,Out for Delivery,W7,Settlement,Order #73316,2024-02-15,Settlement for Shampoo
Coffee,253.13,48,2024-02-27,guest,electronics,12566.15,86115,Sara Lee,Refunded,Processing,W5,Info,Order #86115,2024-02-27,Info for Coffee
Milk,283.16,6,2024-03-30,guest,electronics,1420.94,69014,Jane Smith,Refunded,On Hold,W6,Delivered,Order #69014,2024-03-30,Delivered for Milk
