product_name,price,quantity_sold,date,customer_type,category,sales,order_id,customer,payment,status,week,notification_type,notification_item,notification_date,notification_details
Soap,264.13,25,2024-11-28,regular,clothing,6603.25,10170,Leslie Alexander,Partial,Delivered,W7,Delivered,Order #10170,2024-11-28,Reminder for Soap
Coffee,324.01,33,2024-11-09,regular,stationery,10692.33,10171,Sara Lee,Unpaid,Returned,W4,Settlement,Order #10171,2024-11-09,Promotion for Coffee
Sugar,144.96,15,2024-11-10,returning,electronics,2174.4,10172,Tom Müller,Refunded,Cancelled,W5,Delayed,Order #10172,2024-11-10,Shipped for Sugar
Coffee,360.9,23,2024-11-12,vip,clothing,8300.7,10173,Sofia Garcia,Pending,Shipping,W5,Info,Order #10173,2024-11-12,Promotion for Coffee
Biscuits,297.68,46,2024-11-16,returning,clothing,13693.28,10174,Mohammed Ali,Refunded,Cancelled,W6,Returned,Order #10174,2024-11-16,Reminder for Biscuits
Juice,94.32,1,2024-11-28,returning,clothing,94.32,10175,Mohammed Ali,Paid,Processing,W5,Reminder,Order #10175,2024-11-28,Returned for Juice
Coffee,156.06,10,2024-11-28,vip,personal care,1560.6,10176,Sara Lee,Processing,Cancelled,W8,Delayed,Order #10176,2024-11-28,Reminder for Coffee
Shampoo,149.2,42,2024-11-01,vip,beverage,6266.4,10177,Leslie Alexander,Partial,Returned,W5,Returned,Order #10177,2024-11-01,Cancelled for Shampoo
Toothpaste,185.49,39,2024-11-01,returning,beverage,7234.11,10178,Anna Ivanova,Paid,Delivered,W1,Info,Order #10178,2024-11-01,Settlement for Toothpaste
Cooking Oil,45.97,48,2024-11-19,guest,toys,2206.56,10179,Sofia Garcia,Refunded,Processing,W4,Settlement,Order #10179,2024-11-19,Settlement for Cooking Oil
Biscuits,305.86,32,2024-11-28,returning,food,9787.52,10180,Wei Chen,Refunded,Shipping,W1,Delayed,Order #10180,2024-11-28,Cancelled for Biscuits
Shampoo,140.81,2,2024-11-13,returning,electronics,281.62,10181,Anna Ivanova,Paid,Returned,W9,Returned,Order #10181,2024-11-13,Promotion for Shampoo
Toothpaste,400.38,20,2024-11-08,guest,cleaning,8007.6,10182,John Doe,Paid,Processing,W1,Returned,Order #10182,2024-11-08,Shipped for Toothpaste
Soap,93.43,32,2024-11-14,wholesale,home,2989.76,10183,Priya Patel,Unpaid,Delivered,W4,Info,Order #10183,2024-11-14,Cancelled for Soap
Shampoo,351.16,42,2024-11-19,affiliate,clothing,14748.72,10184,Wei Chen,Pending,Cancelled,W9,Cancelled,Order #10184,2024-11-19,Promotion for Shampoo
Wheat,413.05,28,2024-12-28,returning,home,11565.4,10185,Lucas Rossi,Unpaid,Shipping,W8,Promotion,Order #10185,2024-12-28,Cancelled for Wheat
Sugar,46.64,32,2024-12-25,returning,beverage,1492.48,10186,David Kim,Failed,Delivered,W1,Shipped,Order #10186,2024-12-25,Delivered for Sugar
Bathroom Essentials,340.75,17,2024-12-03,guest,personal care,5792.75,10187,Priya Patel,Processing,Shipping,W1,Delayed,Order #10187,2024-12-03,Promotion for Bathroom Essentials
Cooking Oil,375.28,25,2024-12-22,new,electronics,9382.0,10188,Leslie Alexander,Processing,Returned,W6,Reminder,Order #10188,2024-12-22,Cancelled for Cooking Oil
Basmati Rice,283.24,38,2024-12-12,employee,toys,10763.12,10189,John Doe,Processing,Cancelled,W6,Cancelled,Order #10189,2024-12-12,Reminder for Basmati Rice
Bathroom Essentials,355.35,4,2024-12-28,returning,stationery,1421.4,10190,Priya Patel,Pending,On Hold,W1,Promotion,Order #10190,2024-12-28,Promotion for Bathroom Essentials
Soap,57.39,50,2024-12-01,employee,clothing,2869.5,10191,Fatima Zahra,Refunded,Returned,W1,Shipped,Order #10191,2024-12-01,Info for Soap
Soap,345.0,11,2024-12-15,vip,electronics,3795.0,10192,Emily Brown,Paid,Returned,W9,Delayed,Order #10192,2024-12-15,Promotion for Soap
Bathroom Essentials,49.07,47,2024-12-20,regular,electronics,2306.29,10193,Mohammed Ali,Failed,Returned,W4,Cancelled,Order #10193,2024-12-20,Delivered for Bathroom Essentials
Coffee,331.14,4,2024-12-22,vip,personal care,1324.56,10194,Lucas Rossi,Processing,Processing,W2,Delayed,Order #10194,2024-12-22,Info for Coffee
Bathroom Essentials,395.87,21,2024-12-04,vip,home,8313.27,10195,Wei Chen,Paid,Delivered,W5,Delayed,Order #10195,2024-12-04,Promotion for Bathroom Essentials
Wheat,144.72,14,2024-12-13,wholesale,stationery,2026.08,10196,Emily Brown,Unpaid,Returned,W5,Cancelled,Order #10196,2024-12-13,Reminder for Wheat
Cooking Oil,264.85,15,2024-12-16,guest,food,3972.75,10197,Anna Ivanova,Partial,Returned,W8,Shipped,Order #10197,2024-12-16,Delivered for Cooking Oil
Biscuits,91.01,4,2024-12-17,affiliate,clothing,364.04,10198,Priya Patel,Refunded,Delivered,W5,Delivered,Order #10198,2024-12-17,Shipped for Biscuits
Biscuits,360.55,17,2024-12-13,wholesale,personal care,6129.35,10199,Sofia Garcia,Failed,Shipping,W5,Returned,Order #10199,2024-12-13,Reminder for Biscuits
Salt,328.07,18,2024-12-19,returning,clothing,5905.26,10200,Fatima Zahra,Unpaid,Out for Delivery,W2,Reminder,Order #10200,2024-12-19,Cancelled for Salt
