product_name,price,quantity_sold,date,customer_type,category,sales,order_id,customer,payment,status,week,notification_type,notification_item,notification_date,notification_details
Biscuits,84.84,29,2024-03-27,vip,stationery,2572.75,89807,Anna Ivanova,Partial,Processing,W7,Delivered,Order #89807,2024-03-27,Delivered for Biscuits
Toothpaste,138.53,26,2024-04-09,guest,electronics,2890.01,21029,Sofia Garcia,Partial,Delivered,W2,Info,Order #21029,2024-04-09,Info for Toothpaste
Bathroom Essentials,200.3,42,2024-02-23,guest,food,9873.68,89176,Leslie Alexander,Pending,Returned,W3,Delayed,Order #89176,2024-02-23,Delayed for Bathroom Essentials
Milk,429.1,7,2024-05-26,employee,electronics,2596.96,74790,Tom M�ller,Partial,Returned,W4,Delayed,Order #74790,2024-05-26,Delayed for Milk
Coffee,212.52,44,2024-06-15,returning,clothing,11206.97,21669,Sofia Garcia,Paid,Shipping,W4,Delivered,Order #21669,2024-06-15,Delivered for Coffee
Tea,151.91,26,2024-02-01,guest,clothing,3329.88,76396,Anna Ivanova,Refunded,Cancelled,W3,Promotion,Order #76396,2024-02-01,Promotion for Tea
Coffee,253.05,33,2024-03-19,regular,stationery,8100.24,75352,John Doe,Unpaid,Processing,W5,Reminder,Order #75352,2024-03-19,Reminder for Coffee
Tea,192.88,49,2024-01-26,new,beverage,10323.28,44296,Priya Patel,Partial,Delivered,W6,Returned,Order #44296,2024-01-26,Returned for Tea
Shampoo,282.59,4,2024-02-03,regular,beverage,905.13,53610,Lucas Rossi,Pending,Delivered,W1,Delivered,Order #53610,2024-02-03,Delivered for Shampoo
Coffee,366.18,14,2024-05-06,guest,beverage,4521.16,49717,Tom M�ller,Failed,Shipping,W1,Settlement,Order #49717,2024-05-06,Settlement for Coffee
Biscuits,137.54,20,2024-01-10,affiliate,stationery,2644.58,33362,Emily Brown,Pending,Out for Delivery,W9,Promotion,Order #33362,2024-01-10,Promotion for Biscuits
Biscuits,432.62,39,2024-04-20,regular,stationery,19782.07,82429,Sara Lee,Paid,Returned,W1,Info,Order #82429,2024-04-20,Info for Biscuits
Basmati Rice,241.65,16,2024-01-31,regular,cleaning,4610.98,20362,Mohammed Ali,Paid,Processing,W3,Promotion,Order #20362,2024-01-31,Promotion for Basmati Rice
Toothpaste,477.84,6,2024-06-16,employee,home,3383.74,62391,Sofia Garcia,Pending,Shipping,W3,Info,Order #62391,2024-06-16,Info for Toothpaste
Tea,232.08,11,2024-06-07,guest,clothing,2573.21,32079,Carlos Gomez,Paid,Delivered,W5,Shipped,Order #32079,2024-06-07,Shipped for Tea
Salt,439.7,21,2024-02-05,new,home,7742.19,83864,Sara Lee,Processing,Delivered,W4,Cancelled,Order #83864,2024-02-05,Cancelled for Salt
Bathroom Essentials,469.41,7,2024-03-01,returning,stationery,3009.87,93241,Sara Lee,Pending,Cancelled,W9,Settlement,Order #93241,2024-03-01,Settlement for Bathroom Essentials
Biscuits,418.91,46,2024-03-30,returning,stationery,22432.43,25988,Emily Brown,Failed,Returned,W2,Reminder,Order #25988,2024-03-30,Reminder for Biscuits
Wheat,111.6,25,2024-01-07,new,electronics,2459.15,31204,David Kim,Pending,Cancelled,W2,Returned,Order #31204,2024-01-07,Returned for Wheat
Wheat,413.81,34,2024-01-18,guest,personal care,12415.91,69691,Anna Ivanova,Unpaid,Shipping,W8,Info,Order #69691,2024-01-18,Info for Wheat
Tea,451.54,22,2024-02-29,guest,beverage,8037.32,75401,John Doe,Paid,Delivered,W9,Settlement,Order #75401,2024-02-29,Settlement for Tea
Biscuits,233.26,49,2024-06-18,wholesale,home,11624.21,53665,John Doe,Unpaid,Shipping,W6,Cancelled,Order #53665,2024-06-18,Cancelled for Biscuits
Toothpaste,189.01,7,2024-02-07,wholesale,food,1387.63,70001,Leslie Alexander,Processing,Cancelled,W2,Info,Order #70001,2024-02-07,Info for Toothpaste
Basmati Rice,194.27,18,2024-04-23,new,personal care,3619.71,66837,Mohammed Ali,Paid,Shipping,W8,Info,Order #66837,2024-04-23,Info for Basmati Rice
Soap,153.12,48,2024-01-16,affiliate,electronics,6548.3,24684,Wei Chen,Unpaid,Shipping,W4,Cancelled,Order #24684,2024-01-16,Cancelled for Soap
Salt,170.3,47,2024-01-03,guest,electronics,7602.59,88600,Priya Patel,Refunded,Out for Delivery,W7,Info,Order #88600,2024-01-03,Info for Salt
Juice,175.64,3,2024-02-05,affiliate,clothing,481.37,43229,Leslie Alexander,Pending,Delivered,W2,Cancelled,Order #43229,2024-02-05,Cancelled for Juice
Wheat,373.94,26,2024-03-11,wholesale,beverage,9081.55,92684,Carlos Gomez,Pending,Cancelled,W1,Cancelled,Order #92684,2024-03-11,Cancelled for Wheat
Toothpaste,28.53,46,2024-05-02,vip,personal care,1256.44,99388,John Doe,Refunded,Returned,W4,Settlement,Order #99388,2024-05-02,Settlement for Toothpaste
Biscuits,338.9,2,2024-03-08,affiliate,personal care,610.37,79199,Wei Chen,Unpaid,Processing,W8,Promotion,Order #79199,2024-03-08,Promotion for Biscuits
Sugar,118.47,6,2024-06-10,new,personal care,815.53,21839,Mohammed Ali,Processing,Out for Delivery,W1,Settlement,Order #21839,2024-06-10,Settlement for Sugar
Salt,412.06,33,2024-02-06,regular,toys,13578.23,29083,Emily Brown,Refunded,Returned,W6,Cancelled,Order #29083,2024-02-06,Cancelled for Salt
Tea,446.69,48,2024-01-20,wholesale,cleaning,24716.77,81828,Priya Patel,Processing,Returned,W9,Delivered,Order #81828,2024-01-20,Delivered for Tea
Wheat,452.42,15,2024-02-23,vip,personal care,5457.9,91016,Emily Brown,Refunded,Shipping,W9,Reminder,Order #91016,2024-02-23,Reminder for Wheat
Coffee,394.98,28,2024-04-19,employee,clothing,12065.09,52988,Leslie Alexander,Partial,Delivered,W6,Promotion,Order #52988,2024-04-19,Promotion for Coffee
Snacks,230.49,48,2024-05-03,regular,toys,12926.89,43363,Lucas Rossi,Refunded,Returned,W2,Settlement,Order #43363,2024-05-03,Settlement for Snacks
Shampoo,20.63,48,2024-06-25,new,cleaning,798.95,43167,Priya Patel,Partial,Cancelled,W7,Promotion,Order #43167,2024-06-25,Promotion for Shampoo
Sugar,28.64,44,2024-04-06,guest,personal care,1207.41,34156,Fatima Zahra,Failed,Cancelled,W4,Shipped,Order #34156,2024-04-06,Shipped for Sugar
Coffee,29.85,39,2024-06-27,regular,home,1091.14,28713,David Kim,Unpaid,Out for Delivery,W7,Settlement,Order #28713,2024-06-27,Settlement for Coffee
Coffee,359.85,41,2024-03-09,returning,beverage,13852.39,23694,Fatima Zahra,Failed,Returned,W3,Info,Order #23694,2024-03-09,Info for Coffee
Basmati Rice,175.45,36,2024-05-28,wholesale,personal care,5896.58,79016,Sofia Garcia,Processing,Delivered,W9,Cancelled,Order #79016,2024-05-28,Cancelled for Basmati Rice
Toothpaste,91.82,20,2024-05-10,guest,home,1870.83,95627,Jane Smith,Partial,Cancelled,W1,Returned,Order #95627,2024-05-10,Returned for Toothpaste
Soap,312.15,36,2024-01-25,regular,food,12578.01,79665,Carlos Gomez,Partial,Shipping,W8,Settlement,Order #79665,2024-01-25,Settlement for Soap
Wheat,343.65,27,2024-06-22,new,clothing,8446.25,29156,Priya Patel,Pending,Cancelled,W7,Delayed,Order #29156,2024-06-22,Delayed for Wheat
Coffee,247.51,29,2024-04-04,affiliate,stationery,8080.36,22746,Anna Ivanova,Paid,Shipping,W8,Returned,Order #22746,2024-04-04,Returned for Coffee
Toothpaste,402.73,13,2024-04-21,new,cleaning,4311.82,62561,Mohammed Ali,Refunded,Shipping,W2,Delayed,Order #62561,2024-04-21,Delayed for Toothpaste
Sugar,276.72,17,2024-04-06,vip,cleaning,5339.78,53935,Tom M�ller,Failed,Processing,W3,Shipped,Order #53935,2024-04-06,Shipped for Sugar
Cooking Oil,173.72,25,2024-06-27,regular,home,4037.69,21721,David Kim,Refunded,Out for Delivery,W6,Settlement,Order #21721,2024-06-27,Settlement for Cooking Oil
Toothpaste,218.59,4,2024-05-24,new,electronics,886.88,60916,Jane Smith,Processing,Returned,W7,Delayed,Order #60916,2024-05-24,Delayed for Toothpaste
Basmati Rice,25.52,9,2024-01-03,new,cleaning,208.96,89241,Fatima Zahra,Refunded,Shipping,W3,Delivered,Order #89241,2024-01-03,Delivered for Basmati Rice
Toothpaste,408.89,45,2024-05-02,returning,stationery,21498.7,66228,Jane Smith,Failed,On Hold,W3,Shipped,Order #66228,2024-05-02,Shipped for Toothpaste
Sugar,483.46,42,2024-05-20,regular,stationery,21034.7,21644,Carlos Gomez,Paid,Returned,W3,Delivered,Order #21644,2024-05-20,Delivered for Sugar
Biscuits,258.21,8,2024-05-21,wholesale,beverage,2477.65,98755,Jane Smith,Refunded,Returned,W3,Settlement,Order #98755,2024-05-21,Settlement for Biscuits
Toothpaste,446.41,45,2024-01-30,vip,electronics,23375.94,57434,Fatima Zahra,Partial,Delivered,W2,Returned,Order #57434,2024-01-30,Returned for Toothpaste
Coffee,488.93,42,2024-03-23,wholesale,food,22351.46,78566,Leslie Alexander,Unpaid,Out for Delivery,W8,Info,Order #78566,2024-03-23,Info for Coffee
Salt,305.18,19,2024-06-03,regular,electronics,5913.2,78294,Fatima Zahra,Processing,Returned,W8,Delayed,Order #78294,2024-06-03,Delayed for Salt
Coffee,188.08,22,2024-01-16,new,home,3509.1,39714,Sara Lee,Processing,On Hold,W8,Delivered,Order #39714,2024-01-16,Delivered for Coffee
Cooking Oil,177.82,38,2024-04-23,affiliate,clothing,6565.56,60503,Lucas Rossi,Refunded,Processing,W1,Reminder,Order #60503,2024-04-23,Reminder for Cooking Oil
Tea,18.44,38,2024-06-21,wholesale,electronics,756.18,82230,Jane Smith,Processing,Returned,W3,Settlement,Order #82230,2024-06-21,Settlement for Tea
Coffee,440.07,15,2024-01-12,affiliate,beverage,7917.33,47586,John Doe,Pending,On Hold,W6,Cancelled,Order #47586,2024-01-12,Cancelled for Coffee
Cooking Oil,221.92,45,2024-03-16,new,stationery,11793.16,59259,Tom M�ller,Unpaid,Delivered,W2,Shipped,Order #59259,2024-03-16,Shipped for Cooking Oil
Basmati Rice,216.46,24,2024-03-06,wholesale,clothing,5187.58,24314,John Doe,Unpaid,Shipping,W9,Returned,Order #24314,2024-03-06,Returned for Basmati Rice
Basmati Rice,248.63,30,2024-02-19,wholesale,stationery,7764.58,66734,Fatima Zahra,Failed,Out for Delivery,W8,Returned,Order #66734,2024-02-19,Returned for Basmati Rice
Wheat,314.05,31,2024-04-05,guest,food,10968.56,53153,Mohammed Ali,Paid,Cancelled,W6,Delayed,Order #53153,2024-04-05,Delayed for Wheat
Shampoo,192.75,3,2024-02-17,employee,toys,543.82,89157,Leslie Alexander,Unpaid,Processing,W2,Settlement,Order #89157,2024-02-17,Settlement for Shampoo
Juice,207.42,16,2024-04-08,vip,clothing,2732.03,20518,Tom M�ller,Failed,Processing,W3,Returned,Order #20518,2024-04-08,Returned for Juice
Shampoo,146.86,3,2024-04-19,guest,personal care,404.44,47603,Fatima Zahra,Paid,On Hold,W4,Shipped,Order #47603,2024-04-19,Shipped for Shampoo
Milk,43.42,2,2024-03-03,employee,personal care,91.84,30909,Jane Smith,Refunded,On Hold,W8,Settlement,Order #30909,2024-03-03,Settlement for Milk
Toothpaste,209.49,6,2024-01-11,wholesale,home,1463.19,51334,Anna Ivanova,Paid,Out for Delivery,W1,Promotion,Order #51334,2024-01-11,Promotion for Toothpaste
Basmati Rice,273.56,34,2024-05-27,wholesale,stationery,9367.43,71540,David Kim,Partial,Delivered,W4,Info,Order #71540,2024-05-27,Info for Basmati Rice
Shampoo,495.77,45,2024-04-01,regular,personal care,25849.45,96517,Tom M�ller,Unpaid,On Hold,W6,Returned,Order #96517,2024-04-01,Returned for Shampoo
Cooking Oil,161.51,15,2024-03-21,returning,toys,2001.45,20767,Fatima Zahra,Failed,Cancelled,W1,Shipped,Order #20767,2024-03-21,Shipped for Cooking Oil
Soap,321.9,39,2024-06-04,employee,cleaning,11031.17,45136,Sofia Garcia,Processing,Returned,W5,Cancelled,Order #45136,2024-06-04,Cancelled for Soap
Coffee,277.48,42,2024-03-23,affiliate,beverage,13521.18,57946,Sofia Garcia,Paid,On Hold,W7,Shipped,Order #57946,2024-03-23,Shipped for Coffee
Basmati Rice,207.95,20,2024-01-31,regular,toys,3623.75,95782,Jane Smith,Pending,Delivered,W2,Shipped,Order #95782,2024-01-31,Shipped for Basmati Rice
Snacks,62.79,49,2024-04-13,vip,toys,3373.19,81713,Fatima Zahra,Refunded,Returned,W4,Promotion,Order #81713,2024-04-13,Promotion for Snacks
Bathroom Essentials,477.97,41,2024-03-23,wholesale,personal care,20947.75,29933,Sara Lee,Partial,Processing,W5,Reminder,Order #29933,2024-03-23,Reminder for Bathroom Essentials
Salt,201.75,9,2024-02-03,vip,home,1981.01,98165,Mohammed Ali,Pending,On Hold,W6,Promotion,Order #98165,2024-02-03,Promotion for Salt
Cooking Oil,477.05,7,2024-02-18,affiliate,clothing,3169.06,74529,John Doe,Paid,Delivered,W2,Delayed,Order #74529,2024-02-18,Delayed for Cooking Oil
Shampoo,137.05,45,2024-02-09,new,clothing,6255.44,50340,Fatima Zahra,Partial,Returned,W1,Promotion,Order #50340,2024-02-09,Promotion for Shampoo
Milk,327.47,44,2024-05-23,returning,cleaning,16636.08,76639,Wei Chen,Partial,Returned,W7,Delivered,Order #76639,2024-05-23,Delivered for Milk
Sugar,189.67,36,2024-01-17,new,beverage,8133.64,64431,Sara Lee,Processing,Out for Delivery,W4,Info,Order #64431,2024-01-17,Info for Sugar
Toothpaste,62.97,47,2024-02-29,returning,toys,2860.03,38192,Sara Lee,Unpaid,On Hold,W6,Info,Order #38192,2024-02-29,Info for Toothpaste
Wheat,402.52,6,2024-02-28,affiliate,clothing,2077.27,67873,Fatima Zahra,Failed,Returned,W5,Reminder,Order #67873,2024-02-28,Reminder for Wheat
Cooking Oil,449.5,39,2024-02-20,vip,cleaning,17659.62,96211,Wei Chen,Unpaid,Out for Delivery,W5,Promotion,Order #96211,2024-02-20,Promotion for Cooking Oil
Soap,239.57,6,2024-03-20,regular,toys,1540.66,76981,Anna Ivanova,Pending,Returned,W6,Returned,Order #76981,2024-03-20,Returned for Soap
Coffee,461.85,20,2024-02-11,guest,electronics,8394.66,44034,Tom M�ller,Processing,On Hold,W4,Promotion,Order #44034,2024-02-11,Promotion for Coffee
Shampoo,236.56,11,2024-03-29,regular,home,2451.22,24290,Fatima Zahra,Failed,Cancelled,W6,Delayed,Order #24290,2024-03-29,Delayed for Shampoo
Basmati Rice,361.48,32,2024-05-22,new,personal care,12739.52,70831,David Kim,Refunded,Out for Delivery,W2,Shipped,Order #70831,2024-05-22,Shipped for Basmati Rice
Biscuits,202.49,33,2024-06-12,employee,personal care,6004.28,49579,David Kim,Pending,Out for Delivery,W8,Delivered,Order #49579,2024-06-12,Delivered for Biscuits
Wheat,66.8,36,2024-06-08,wholesale,home,2472.6,97844,Leslie Alexander,Failed,Returned,W5,Promotion,Order #97844,2024-06-08,Promotion for Wheat
Wheat,388.92,48,2024-01-31,returning,beverage,16958.56,52680,Carlos Gomez,Paid,Returned,W5,Promotion,Order #52680,2024-01-31,Promotion for Wheat
Biscuits,358.46,3,2024-06-05,vip,home,1130.62,67794,Lucas Rossi,Refunded,On Hold,W5,Returned,Order #67794,2024-06-05,Returned for Biscuits
Basmati Rice,203.88,27,2024-05-28,affiliate,beverage,4950.79,98962,John Doe,Unpaid,Returned,W3,Cancelled,Order #98962,2024-05-28,Cancelled for Basmati Rice
Tea,10.18,37,2024-01-25,regular,electronics,410.52,99869,Sara Lee,Partial,Cancelled,W4,Info,Order #99869,2024-01-25,Info for Tea
Coffee,181.21,25,2024-05-29,returning,electronics,5025.58,88390,Priya Patel,Pending,Returned,W6,Reminder,Order #88390,2024-05-29,Reminder for Coffee
Salt,346.99,23,2024-06-02,employee,home,8946.12,21445,Carlos Gomez,Failed,Out for Delivery,W6,Cancelled,Order #21445,2024-06-02,Cancelled for Salt
Basmati Rice,86.52,48,2024-06-05,guest,personal care,3496.61,67472,Jane Smith,Refunded,Delivered,W9,Returned,Order #67472,2024-06-05,Returned for Basmati Rice
Bathroom Essentials,305.92,30,2024-03-19,wholesale,cleaning,7601.53,36945,David Kim,Unpaid,Cancelled,W7,Delivered,Order #36945,2024-03-19,Delivered for Bathroom Essentials
Snacks,54.6,2,2024-02-24,employee,electronics,89.51,91445,Priya Patel,Paid,Returned,W4,Delivered,Order #91445,2024-02-24,Delivered for Snacks
Tea,459.11,31,2024-06-09,wholesale,personal care,13003.83,69141,John Doe,Processing,Out for Delivery,W9,Shipped,Order #69141,2024-06-09,Shipped for Tea
Milk,351.98,42,2024-05-31,returning,clothing,13692.85,79483,Wei Chen,Paid,Delivered,W2,Cancelled,Order #79483,2024-05-31,Cancelled for Milk
Snacks,155.14,46,2024-03-09,affiliate,food,7906.74,72633,Jane Smith,Pending,Processing,W3,Delivered,Order #72633,2024-03-09,Delivered for Snacks
Sugar,340.27,4,2024-01-02,guest,home,1394.62,21814,Carlos Gomez,Partial,Cancelled,W3,Settlement,Order #21814,2024-01-02,Settlement for Sugar
Basmati Rice,456.66,12,2024-04-07,regular,food,6250.33,77851,Jane Smith,Pending,On Hold,W7,Returned,Order #77851,2024-04-07,Returned for Basmati Rice
Sugar,461.57,38,2024-05-26,employee,cleaning,18952.53,77512,Leslie Alexander,Refunded,Delivered,W8,Returned,Order #77512,2024-05-26,Returned for Sugar
Salt,195.47,48,2024-03-04,vip,cleaning,10888.31,69866,Lucas Rossi,Processing,Processing,W5,Cancelled,Order #69866,2024-03-04,Cancelled for Salt
Tea,20.91,4,2024-06-29,employee,beverage,92.5,54455,Emily Brown,Processing,Returned,W5,Cancelled,Order #54455,2024-06-29,Cancelled for Tea
Juice,314.75,10,2024-05-30,affiliate,food,2578.85,56491,Sara Lee,Failed,Shipping,W1,Reminder,Order #56491,2024-05-30,Reminder for Juice
Tea,376.51,4,2024-02-29,regular,electronics,1757.78,34609,Jane Smith,Pending,On Hold,W7,Returned,Order #34609,2024-02-29,Returned for Tea
Basmati Rice,19.79,40,2024-01-02,wholesale,clothing,694.27,76006,Sara Lee,Failed,On Hold,W8,Info,Order #76006,2024-01-02,Info for Basmati Rice
Shampoo,199.25,38,2024-04-12,regular,electronics,6236.93,21423,Tom M�ller,Failed,Out for Delivery,W1,Delayed,Order #21423,2024-04-12,Delayed for Shampoo
Basmati Rice,395.46,28,2024-04-08,regular,home,12631.08,92347,David Kim,Pending,Out for Delivery,W6,Shipped,Order #92347,2024-04-08,Shipped for Basmati Rice
Toothpaste,484.02,39,2024-04-04,regular,stationery,18917.25,47791,Leslie Alexander,Unpaid,Returned,W7,Delayed,Order #47791,2024-04-04,Delayed for Toothpaste
Soap,169.77,36,2024-06-13,regular,food,6745.3,46919,Wei Chen,Processing,Delivered,W9,Delayed,Order #46919,2024-06-13,Delayed for Soap
Bathroom Essentials,124.83,3,2024-05-17,returning,electronics,419.19,55556,John Doe,Partial,Processing,W9,Reminder,Order #55556,2024-05-17,Reminder for Bathroom Essentials
Shampoo,288.61,48,2024-04-22,regular,electronics,11485.45,63690,Lucas Rossi,Unpaid,Cancelled,W5,Info,Order #63690,2024-04-22,Info for Shampoo
Snacks,464.59,16,2024-06-28,wholesale,home,8311.11,38938,Sara Lee,Refunded,Returned,W4,Cancelled,Order #38938,2024-06-28,Cancelled for Snacks
Milk,457.9,44,2024-05-25,new,toys,18353.94,33871,John Doe,Paid,Delivered,W1,Returned,Order #33871,2024-05-25,Returned for Milk
Shampoo,143.06,4,2024-03-09,guest,beverage,478.8,99816,Sara Lee,Paid,Shipping,W7,Delayed,Order #99816,2024-03-09,Delayed for Shampoo
Soap,116.48,46,2024-03-13,new,stationery,5180.73,94227,Sofia Garcia,Paid,Delivered,W4,Cancelled,Order #94227,2024-03-13,Cancelled for Soap
Basmati Rice,373.06,24,2024-05-08,regular,home,9711.77,71609,Sara Lee,Unpaid,Shipping,W3,Reminder,Order #71609,2024-05-08,Reminder for Basmati Rice
Wheat,483.02,40,2024-05-22,vip,stationery,16414.78,30705,Mohammed Ali,Processing,Processing,W4,Delivered,Order #30705,2024-05-22,Delivered for Wheat
Wheat,236.69,22,2024-05-02,affiliate,toys,5173.47,54480,Mohammed Ali,Partial,Processing,W8,Delivered,Order #54480,2024-05-02,Delivered for Wheat
Snacks,261.17,39,2024-03-11,guest,toys,8729.22,42015,Mohammed Ali,Paid,Out for Delivery,W5,Delivered,Order #42015,2024-03-11,Delivered for Snacks
Toothpaste,206.26,8,2024-05-11,guest,personal care,1377.75,41764,Tom M�ller,Paid,Processing,W1,Cancelled,Order #41764,2024-05-11,Cancelled for Toothpaste
Juice,100.75,19,2024-03-17,new,stationery,1824.36,94034,Fatima Zahra,Paid,Delivered,W1,Returned,Order #94034,2024-03-17,Returned for Juice
Milk,456.29,1,2024-06-05,returning,stationery,545.04,93057,Carlos Gomez,Paid,Returned,W5,Returned,Order #93057,2024-06-05,Returned for Milk
Salt,41.3,46,2024-04-20,vip,home,2217.43,50074,Fatima Zahra,Partial,On Hold,W9,Promotion,Order #50074,2024-04-20,Promotion for Salt
Biscuits,392.27,1,2024-04-29,wholesale,electronics,445.61,23537,Sofia Garcia,Refunded,Shipping,W2,Delivered,Order #23537,2024-04-29,Delivered for Biscuits
Tea,92.71,33,2024-04-15,wholesale,home,2450.87,94104,Leslie Alexander,Failed,Cancelled,W3,Delayed,Order #94104,2024-04-15,Delayed for Tea
Sugar,226.48,36,2024-01-13,affiliate,beverage,9601.49,79652,Jane Smith,Processing,Delivered,W8,Delivered,Order #79652,2024-01-13,Delivered for Sugar
Bathroom Essentials,235.27,8,2024-04-29,wholesale,beverage,2175.23,49678,Jane Smith,Unpaid,Out for Delivery,W4,Info,Order #49678,2024-04-29,Info for Bathroom Essentials
Wheat,344.19,20,2024-04-12,affiliate,cleaning,6746.87,88495,Lucas Rossi,Processing,Returned,W8,Reminder,Order #88495,2024-04-12,Reminder for Wheat
Milk,114.07,26,2024-05-07,wholesale,clothing,2802.48,46900,John Doe,Refunded,Out for Delivery,W1,Info,Order #46900,2024-05-07,Info for Milk
Salt,89.15,19,2024-03-13,employee,clothing,1728.57,39275,John Doe,Failed,Shipping,W2,Info,Order #39275,2024-03-13,Info for Salt
Bathroom Essentials,60.69,26,2024-02-26,guest,toys,1676.34,66207,Wei Chen,Unpaid,Returned,W7,Shipped,Order #66207,2024-02-26,Shipped for Bathroom Essentials
Milk,184.52,32,2024-02-13,employee,food,6360.87,41692,Sara Lee,Refunded,Out for Delivery,W6,Settlement,Order #41692,2024-02-13,Settlement for Milk
Salt,169.77,3,2024-05-17,guest,home,566.9,46494,Anna Ivanova,Processing,Returned,W5,Promotion,Order #46494,2024-05-17,Promotion for Salt
Snacks,224.55,31,2024-02-16,affiliate,cleaning,6542.32,72428,Leslie Alexander,Failed,Shipping,W8,Cancelled,Order #72428,2024-02-16,Cancelled for Snacks
Sugar,140.79,16,2024-01-01,new,home,1968.46,53738,Sara Lee,Pending,Returned,W2,Info,Order #53738,2024-01-01,Info for Sugar
Snacks,66.15,6,2024-06-20,new,clothing,379.08,97638,David Kim,Processing,Delivered,W1,Delayed,Order #97638,2024-06-20,Delayed for Snacks
Snacks,215.1,22,2024-02-12,wholesale,clothing,4764.27,62053,Leslie Alexander,Failed,Returned,W6,Shipped,Order #62053,2024-02-12,Shipped for Snacks
Sugar,310.37,2,2024-03-10,guest,food,549.2,81885,Mohammed Ali,Pending,Cancelled,W2,Returned,Order #81885,2024-03-10,Returned for Sugar
Toothpaste,385.58,22,2024-04-19,new,home,7436.36,44942,Anna Ivanova,Unpaid,Returned,W6,Shipped,Order #44942,2024-04-19,Shipped for Toothpaste
Tea,190.23,20,2024-02-22,returning,clothing,3917.53,40904,Wei Chen,Pending,Returned,W7,Cancelled,Order #40904,2024-02-22,Cancelled for Tea
Salt,384.39,1,2024-04-17,returning,personal care,452.1,33169,Mohammed Ali,Partial,Shipping,W4,Info,Order #33169,2024-04-17,Info for Salt
Milk,24.01,20,2024-04-04,returning,cleaning,466.98,97755,Mohammed Ali,Pending,Cancelled,W9,Reminder,Order #97755,2024-04-04,Reminder for Milk
Sugar,170.02,23,2024-05-19,guest,beverage,3185.34,46671,David Kim,Unpaid,Shipping,W5,Shipped,Order #46671,2024-05-19,Shipped for Sugar
Juice,377.05,8,2024-02-19,vip,stationery,2591.27,98973,Sofia Garcia,Failed,On Hold,W7,Delayed,Order #98973,2024-02-19,Delayed for Juice
Juice,231.6,1,2024-06-05,vip,beverage,271.05,41012,Mohammed Ali,Refunded,Shipping,W2,Delivered,Order #41012,2024-06-05,Delivered for Juice
Shampoo,484.74,3,2024-02-17,wholesale,toys,1546.57,92071,Fatima Zahra,Pending,Returned,W5,Shipped,Order #92071,2024-02-17,Shipped for Shampoo
Biscuits,277.89,36,2024-03-06,new,stationery,11403.77,70857,Carlos Gomez,Failed,Shipping,W4,Returned,Order #70857,2024-03-06,Returned for Biscuits
Biscuits,492.51,14,2024-01-23,employee,personal care,5855.78,29194,Wei Chen,Processing,Delivered,W7,Delayed,Order #29194,2024-01-23,Delayed for Biscuits
Bathroom Essentials,43.5,24,2024-01-04,new,personal care,1145.87,42389,Fatima Zahra,Processing,Shipping,W8,Reminder,Order #42389,2024-01-04,Reminder for Bathroom Essentials
Bathroom Essentials,110.33,9,2024-03-25,affiliate,beverage,875.68,29049,Sara Lee,Partial,On Hold,W6,Reminder,Order #29049,2024-03-25,Reminder for Bathroom Essentials
Wheat,329.85,14,2024-05-22,returning,beverage,4222.78,21566,Priya Patel,Partial,Shipping,W2,Returned,Order #21566,2024-05-22,Returned for Wheat
Toothpaste,34.09,2,2024-06-05,guest,beverage,60.74,42743,David Kim,Refunded,Out for Delivery,W4,Reminder,Order #42743,2024-06-05,Reminder for Toothpaste
Basmati Rice,410.42,33,2024-01-21,vip,cleaning,14230.01,78009,Mohammed Ali,Partial,Delivered,W9,Delayed,Order #78009,2024-01-21,Delayed for Basmati Rice
Shampoo,463.13,1,2024-02-04,guest,toys,534.79,83133,Wei Chen,Unpaid,On Hold,W7,Cancelled,Order #83133,2024-02-04,Cancelled for Shampoo
Sugar,198.05,39,2024-06-29,returning,home,9152.84,61005,Wei Chen,Processing,Shipping,W1,Delivered,Order #61005,2024-06-29,Delivered for Sugar
Wheat,118.1,13,2024-01-23,regular,beverage,1678.32,26313,Priya Patel,Processing,Returned,W3,Delivered,Order #26313,2024-01-23,Delivered for Wheat
Tea,239.67,28,2024-01-17,wholesale,cleaning,7825.18,59973,Sofia Garcia,Partial,Processing,W5,Settlement,Order #59973,2024-01-17,Settlement for Tea
Snacks,338.14,30,2024-05-07,guest,food,9879.35,64343,Carlos Gomez,Refunded,Cancelled,W2,Delayed,Order #64343,2024-05-07,Delayed for Snacks
Basmati Rice,250.7,41,2024-06-06,returning,beverage,9951.91,93914,Sara Lee,Refunded,Returned,W2,Returned,Order #93914,2024-06-06,Returned for Basmati Rice
Biscuits,321.11,27,2024-02-21,employee,beverage,9709.49,27185,Mohammed Ali,Partial,Cancelled,W8,Settlement,Order #27185,2024-02-21,Settlement for Biscuits
Soap,462.42,50,2024-04-25,new,stationery,26365.56,27493,Leslie Alexander,Refunded,Processing,W4,Settlement,Order #27493,2024-04-25,Settlement for Soap
Salt,419.25,25,2024-05-23,guest,stationery,11911.92,43934,Leslie Alexander,Processing,On Hold,W7,Returned,Order #43934,2024-05-23,Returned for Salt
Salt,476.37,16,2024-06-23,guest,personal care,6177.56,62435,Lucas Rossi,Failed,Delivered,W4,Delivered,Order #62435,2024-06-23,Delivered for Salt
