product_name,price,quantity_sold,date,customer_type,category,sales,order_id,customer,payment,status,week,notification_type,notification_item,notification_date,notification_details
Wheat,490.02,24,2024-04-20,regular,clothing,12270.26,53759,John Doe,Failed,On Hold,W4,Delivered,Order #53759,2024-04-20,Delivered for Wheat
Biscuits,261.88,6,2024-01-26,regular,personal care,1340.5,38496,Fatima Zahra,Unpaid,Out for Delivery,W4,Cancelled,Order #38496,2024-01-26,Cancelled for Biscuits
Toothpaste,410.33,42,2024-04-13,regular,home,20552.03,57650,Leslie Alexander,Failed,Delivered,W2,Delayed,Order #57650,2024-04-13,Delayed for Toothpaste
Snacks,166.65,13,2024-05-04,regular,beverage,1810.55,48296,David Kim,Refunded,Out for Delivery,W6,Delivered,Order #48296,2024-05-04,Delivered for Snacks
Milk,217.03,5,2024-03-30,affiliate,electronics,887.81,28808,David Kim,Failed,Processing,W8,Promotion,Order #28808,2024-03-30,Promotion for Milk
Tea,208.46,14,2024-05-08,returning,electronics,2691.13,66490,Emily Brown,Partial,Returned,W4,Returned,Order #66490,2024-05-08,Returned for Tea
Basmati Rice,99.68,25,2024-04-11,vip,cleaning,2389.38,83619,Priya Patel,Unpaid,Delivered,W6,Delivered,Order #83619,2024-04-11,Delivered for Basmati Rice
Wheat,418.99,48,2024-04-09,affiliate,food,23917.81,85317,Jane Smith,Paid,Delivered,W6,Delayed,Order #85317,2024-04-09,Delayed for Wheat
Bathroom Essentials,143.39,5,2024-06-27,wholesale,stationery,744.27,83551,Jane Smith,Failed,On Hold,W2,Delivered,Order #83551,2024-06-27,Delivered for Bathroom Essentials
Juice,128.26,38,2024-02-07,regular,stationery,4141.24,84400,Wei Chen,Processing,Cancelled,W1,Shipped,Order #84400,2024-02-07,Shipped for Juice
Cooking Oil,216.52,34,2024-03-10,guest,toys,7696.99,52719,Sara Lee,Unpaid,Cancelled,W9,Cancelled,Order #52719,2024-03-10,Cancelled for Cooking Oil
Tea,274.76,46,2024-06-04,regular,electronics,13372.04,89612,Anna Ivanova,Failed,Returned,W4,Delivered,Order #89612,2024-06-04,Delivered for Tea
Soap,81.11,49,2024-02-08,employee,beverage,4557.63,37602,Tom M�ller,Refunded,Processing,W5,Reminder,Order #37602,2024-02-08,Reminder for Soap
Bathroom Essentials,120.39,20,2024-05-02,vip,clothing,2243.81,20610,Sofia Garcia,Pending,Processing,W9,Returned,Order #20610,2024-05-02,Returned for Bathroom Essentials
Coffee,393.82,1,2024-04-09,regular,toys,458.48,87693,Fatima Zahra,Refunded,On Hold,W2,Settlement,Order #87693,2024-04-09,Settlement for Coffee
Shampoo,15.06,26,2024-06-24,new,cleaning,401.69,94784,David Kim,Unpaid,On Hold,W2,Shipped,Order #94784,2024-06-24,Shipped for Shampoo
Salt,121.76,44,2024-06-14,guest,cleaning,5711.8,31079,Fatima Zahra,Processing,Delivered,W9,Promotion,Order #31079,2024-06-14,Promotion for Salt
Shampoo,396.27,26,2024-04-19,returning,home,11920.77,54847,Leslie Alexander,Paid,On Hold,W5,Reminder,Order #54847,2024-04-19,Reminder for Shampoo
Coffee,128.23,38,2024-06-01,returning,beverage,3900.71,34382,Sofia Garcia,Processing,Out for Delivery,W5,Shipped,Order #34382,2024-06-01,Shipped for Coffee
Soap,398.26,47,2024-01-27,regular,personal care,17847.07,43629,Anna Ivanova,Pending,Returned,W3,Returned,Order #43629,2024-01-27,Returned for Soap
Juice,292.75,39,2024-04-18,guest,electronics,10636.19,41758,Lucas Rossi,Processing,On Hold,W9,Delayed,Order #41758,2024-04-18,Delayed for Juice
Bathroom Essentials,378.35,26,2024-02-06,wholesale,personal care,11027.01,23453,Emily Brown,Partial,On Hold,W5,Shipped,Order #23453,2024-02-06,Shipped for Bathroom Essentials
Juice,448.03,7,2024-06-04,vip,toys,2990.58,83630,Anna Ivanova,Partial,Cancelled,W4,Delivered,Order #83630,2024-06-04,Delivered for Juice
Bathroom Essentials,300.21,9,2024-05-24,affiliate,personal care,2869.29,28034,Lucas Rossi,Processing,On Hold,W5,Promotion,Order #28034,2024-05-24,Promotion for Bathroom Essentials
Toothpaste,101.37,6,2024-01-28,returning,food,568.34,20094,Sara Lee,Paid,Shipping,W2,Delivered,Order #20094,2024-01-28,Delivered for Toothpaste
Milk,372.71,18,2024-02-08,vip,home,6821.87,49995,Lucas Rossi,Unpaid,On Hold,W6,Reminder,Order #49995,2024-02-08,Reminder for Milk
Biscuits,395.99,44,2024-01-14,employee,toys,17249.19,70745,David Kim,Pending,Returned,W8,Cancelled,Order #70745,2024-01-14,Cancelled for Biscuits
Juice,171.04,2,2024-04-24,vip,food,337.38,99307,Priya Patel,Refunded,Out for Delivery,W6,Delivered,Order #99307,2024-04-24,Delivered for Juice
Toothpaste,470.1,3,2024-04-21,returning,stationery,1172.87,57895,John Doe,Unpaid,Out for Delivery,W4,Promotion,Order #57895,2024-04-21,Promotion for Toothpaste
Cooking Oil,469.11,10,2024-06-16,wholesale,clothing,4722.8,90275,Carlos Gomez,Partial,Shipping,W4,Delivered,Order #90275,2024-06-16,Delivered for Cooking Oil
Bathroom Essentials,311.74,42,2024-02-01,affiliate,beverage,15373.84,23306,Carlos Gomez,Processing,Cancelled,W4,Delivered,Order #23306,2024-02-01,Delivered for Bathroom Essentials
Juice,493.88,46,2024-02-05,employee,personal care,25252.92,80029,Anna Ivanova,Processing,On Hold,W4,Reminder,Order #80029,2024-02-05,Reminder for Juice
Tea,262.25,11,2024-05-12,wholesale,cleaning,2453.39,64867,Leslie Alexander,Partial,Delivered,W7,Info,Order #64867,2024-05-12,Info for Tea
Coffee,316.6,8,2024-06-16,regular,stationery,2477.66,65658,Sofia Garcia,Pending,Shipping,W1,Shipped,Order #65658,2024-06-16,Shipped for Coffee
Coffee,297.89,3,2024-01-01,returning,personal care,939.46,36942,Carlos Gomez,Partial,Delivered,W9,Settlement,Order #36942,2024-01-01,Settlement for Coffee
Bathroom Essentials,460.43,7,2024-03-25,returning,electronics,2656.42,58032,Sara Lee,Refunded,On Hold,W6,Info,Order #58032,2024-03-25,Info for Bathroom Essentials
Soap,192.29,4,2024-06-18,new,home,746.76,56059,Sara Lee,Unpaid,Returned,W8,Promotion,Order #56059,2024-06-18,Promotion for Soap
Salt,460.98,37,2024-01-16,employee,clothing,16951.35,24539,Wei Chen,Paid,On Hold,W2,Delivered,Order #24539,2024-01-16,Delivered for Salt
Wheat,17.04,36,2024-02-26,guest,toys,590.8,40108,Fatima Zahra,Pending,On Hold,W4,Delayed,Order #40108,2024-02-26,Delayed for Wheat
Juice,259.09,43,2024-06-23,regular,cleaning,10911.62,58037,Sofia Garcia,Unpaid,Out for Delivery,W1,Settlement,Order #58037,2024-06-23,Settlement for Juice
Salt,14.32,5,2024-01-19,affiliate,clothing,71.77,41918,Anna Ivanova,Refunded,Returned,W6,Cancelled,Order #41918,2024-01-19,Cancelled for Salt
Cooking Oil,70.89,32,2024-04-23,affiliate,personal care,1840.48,95106,John Doe,Partial,On Hold,W1,Promotion,Order #95106,2024-04-23,Promotion for Cooking Oil
Bathroom Essentials,180.76,2,2024-03-10,wholesale,beverage,318.67,30035,Sofia Garcia,Failed,Delivered,W9,Delivered,Order #30035,2024-03-10,Delivered for Bathroom Essentials
Toothpaste,443.73,32,2024-01-20,wholesale,food,12792.7,41915,John Doe,Processing,Processing,W8,Promotion,Order #41915,2024-01-20,Promotion for Toothpaste
Juice,392.57,14,2024-01-18,wholesale,toys,5430.22,48580,David Kim,Paid,Returned,W4,Info,Order #48580,2024-01-18,Info for Juice
Cooking Oil,103.45,48,2024-05-17,employee,home,4077.07,27975,Tom M�ller,Partial,On Hold,W1,Shipped,Order #27975,2024-05-17,Shipped for Cooking Oil
Tea,174.57,42,2024-06-05,affiliate,electronics,8062.04,37353,David Kim,Paid,Delivered,W7,Info,Order #37353,2024-06-05,Info for Tea
Shampoo,260.32,48,2024-04-02,returning,toys,10410.99,62213,Carlos Gomez,Pending,Returned,W7,Delivered,Order #62213,2024-04-02,Delivered for Shampoo
Soap,264.13,18,2024-03-16,wholesale,food,4368.34,58450,Mohammed Ali,Unpaid,Delivered,W1,Delivered,Order #58450,2024-03-16,Delivered for Soap
Tea,138.19,47,2024-03-19,guest,toys,7256.64,32002,Jane Smith,Processing,Delivered,W3,Reminder,Order #32002,2024-03-19,Reminder for Tea
Basmati Rice,45.05,26,2024-06-24,affiliate,food,1105.46,35459,Sara Lee,Processing,Delivered,W7,Delayed,Order #35459,2024-06-24,Delayed for Basmati Rice
Wheat,255.74,38,2024-04-19,vip,food,10961.11,90084,John Doe,Refunded,Cancelled,W8,Settlement,Order #90084,2024-04-19,Settlement for Wheat
Basmati Rice,339.91,14,2024-02-18,wholesale,electronics,5445.5,43939,Jane Smith,Refunded,Cancelled,W4,Shipped,Order #43939,2024-02-18,Shipped for Basmati Rice
Toothpaste,156.94,50,2024-01-04,affiliate,cleaning,7037.43,57534,Mohammed Ali,Partial,Cancelled,W3,Reminder,Order #57534,2024-01-04,Reminder for Toothpaste
Snacks,67.04,3,2024-05-29,new,home,210.07,31707,Sara Lee,Pending,Processing,W3,Settlement,Order #31707,2024-05-29,Settlement for Snacks
Milk,136.43,32,2024-02-23,guest,clothing,4159.7,35174,John Doe,Paid,On Hold,W3,Shipped,Order #35174,2024-02-23,Shipped for Milk
Toothpaste,314.62,29,2024-03-11,wholesale,food,7402.59,45900,Carlos Gomez,Pending,Delivered,W4,Delivered,Order #45900,2024-03-11,Delivered for Toothpaste
Juice,326.53,40,2024-02-05,new,cleaning,12650.81,86758,Leslie Alexander,Unpaid,Shipping,W2,Delivered,Order #86758,2024-02-05,Delivered for Juice
Wheat,75.53,33,2024-06-29,wholesale,toys,2978.69,31623,Mohammed Ali,Refunded,Cancelled,W3,Shipped,Order #31623,2024-06-29,Shipped for Wheat
Cooking Oil,369.65,17,2024-06-01,guest,electronics,5887.32,21572,Mohammed Ali,Partial,Shipping,W4,Promotion,Order #21572,2024-06-01,Promotion for Cooking Oil
Cooking Oil,206.88,49,2024-05-23,new,stationery,9977.84,39075,Jane Smith,Failed,Shipping,W6,Settlement,Order #39075,2024-05-23,Settlement for Cooking Oil
Bathroom Essentials,225.44,18,2024-02-15,guest,electronics,3973.53,96328,Priya Patel,Failed,Processing,W8,Delivered,Order #96328,2024-02-15,Delivered for Bathroom Essentials
Coffee,41.78,24,2024-05-27,affiliate,toys,1012.77,74224,Leslie Alexander,Unpaid,Out for Delivery,W3,Cancelled,Order #74224,2024-05-27,Cancelled for Coffee
Snacks,325.72,28,2024-02-16,regular,clothing,7564.51,63525,Wei Chen,Refunded,Delivered,W8,Settlement,Order #63525,2024-02-16,Settlement for Snacks
Soap,391.73,33,2024-03-12,wholesale,beverage,11874.57,86725,Mohammed Ali,Unpaid,Cancelled,W6,Reminder,Order #86725,2024-03-12,Reminder for Soap
Wheat,56.63,13,2024-04-29,regular,cleaning,684.05,52127,Priya Patel,Unpaid,Out for Delivery,W3,Returned,Order #52127,2024-04-29,Returned for Wheat
Wheat,304.81,28,2024-04-09,wholesale,electronics,9388.63,53764,Jane Smith,Refunded,On Hold,W9,Cancelled,Order #53764,2024-04-09,Cancelled for Wheat
Tea,398.35,12,2024-03-20,wholesale,toys,5239.97,63835,Mohammed Ali,Unpaid,Returned,W6,Shipped,Order #63835,2024-03-20,Shipped for Tea
Cooking Oil,451.49,35,2024-05-27,regular,toys,14514.49,46667,Tom M�ller,Failed,On Hold,W4,Info,Order #46667,2024-05-27,Info for Cooking Oil
Toothpaste,139.91,20,2024-03-26,affiliate,beverage,2603.09,93117,Sofia Garcia,Failed,Out for Delivery,W8,Settlement,Order #93117,2024-03-26,Settlement for Toothpaste
Tea,210.65,18,2024-01-01,returning,beverage,3333.35,50635,Leslie Alexander,Refunded,Delivered,W3,Info,Order #50635,2024-01-01,Info for Tea
Basmati Rice,302.73,25,2024-06-16,employee,electronics,8614.17,72106,Tom M�ller,Paid,Processing,W6,Reminder,Order #72106,2024-06-16,Reminder for Basmati Rice
Coffee,322.96,42,2024-05-16,guest,stationery,12046.7,73194,Leslie Alexander,Failed,Processing,W5,Settlement,Order #73194,2024-05-16,Settlement for Coffee
Snacks,192.21,12,2024-03-11,affiliate,cleaning,2367.0,25678,Jane Smith,Processing,Shipping,W2,Delivered,Order #25678,2024-03-11,Delivered for Snacks
Coffee,111.39,5,2024-04-07,new,beverage,554.32,58668,Sara Lee,Pending,Out for Delivery,W8,Delayed,Order #58668,2024-04-07,Delayed for Coffee
Coffee,142.6,50,2024-06-17,guest,clothing,6140.55,66126,Wei Chen,Processing,Cancelled,W8,Settlement,Order #66126,2024-06-17,Settlement for Coffee
Soap,305.0,5,2024-02-15,vip,cleaning,1404.55,64036,Anna Ivanova,Partial,Returned,W9,Returned,Order #64036,2024-02-15,Returned for Soap
Tea,467.88,32,2024-06-16,guest,cleaning,13043.87,70371,Wei Chen,Paid,On Hold,W7,Returned,Order #70371,2024-06-16,Returned for Tea
Tea,311.56,28,2024-02-19,guest,clothing,9554.64,65931,Emily Brown,Pending,Returned,W4,Promotion,Order #65931,2024-02-19,Promotion for Tea
Shampoo,260.33,26,2024-01-28,returning,electronics,7780.01,30608,Carlos Gomez,Unpaid,Processing,W6,Promotion,Order #30608,2024-01-28,Promotion for Shampoo
Shampoo,321.56,35,2024-03-08,regular,stationery,11506.83,57595,Anna Ivanova,Partial,On Hold,W9,Delayed,Order #57595,2024-03-08,Delayed for Shampoo
Salt,428.75,30,2024-05-29,affiliate,home,13553.67,65181,Jane Smith,Partial,Cancelled,W3,Info,Order #65181,2024-05-29,Info for Salt
Juice,71.22,17,2024-01-06,guest,clothing,1404.1,21779,Priya Patel,Paid,Delivered,W4,Info,Order #21779,2024-01-06,Info for Juice
Biscuits,50.93,5,2024-06-22,guest,personal care,296.05,24027,Mohammed Ali,Processing,Out for Delivery,W5,Delayed,Order #24027,2024-06-22,Delayed for Biscuits
Salt,38.03,31,2024-04-21,regular,clothing,958.04,56655,Sofia Garcia,Unpaid,Cancelled,W4,Info,Order #56655,2024-04-21,Info for Salt
Milk,398.24,45,2024-02-22,affiliate,home,20235.38,28173,Sofia Garcia,Unpaid,Returned,W2,Returned,Order #28173,2024-02-22,Returned for Milk
Shampoo,78.39,21,2024-04-02,new,electronics,1919.47,93368,Mohammed Ali,Pending,Out for Delivery,W6,Info,Order #93368,2024-04-02,Info for Shampoo
Basmati Rice,270.13,45,2024-02-28,returning,cleaning,10596.33,60393,Fatima Zahra,Processing,On Hold,W8,Cancelled,Order #60393,2024-02-28,Cancelled for Basmati Rice
Tea,189.71,18,2024-05-24,guest,cleaning,3843.44,93277,David Kim,Pending,Out for Delivery,W3,Info,Order #93277,2024-05-24,Info for Tea
Shampoo,398.35,9,2024-03-06,regular,food,3537.76,63378,Leslie Alexander,Pending,Delivered,W1,Delayed,Order #63378,2024-03-06,Delayed for Shampoo
Cooking Oil,271.92,35,2024-05-05,guest,toys,9823.51,52224,John Doe,Failed,Out for Delivery,W3,Info,Order #52224,2024-05-05,Info for Cooking Oil
Milk,111.78,22,2024-04-14,wholesale,personal care,2388.76,29394,Lucas Rossi,Failed,Shipping,W5,Promotion,Order #29394,2024-04-14,Promotion for Milk
Salt,203.05,19,2024-06-10,employee,toys,4497.81,44096,Anna Ivanova,Refunded,On Hold,W2,Shipped,Order #44096,2024-06-10,Shipped for Salt
Cooking Oil,319.07,23,2024-02-05,employee,home,6078.17,68876,Sara Lee,Failed,On Hold,W6,Info,Order #68876,2024-02-05,Info for Cooking Oil
Basmati Rice,49.74,10,2024-04-19,vip,clothing,424.36,20686,Priya Patel,Refunded,Delivered,W8,Shipped,Order #20686,2024-04-19,Shipped for Basmati Rice
Snacks,18.12,30,2024-05-05,returning,cleaning,462.47,21666,Leslie Alexander,Unpaid,Delivered,W8,Returned,Order #21666,2024-05-05,Returned for Snacks
Soap,315.08,6,2024-05-21,wholesale,cleaning,2045.29,76454,Emily Brown,Refunded,Out for Delivery,W6,Delayed,Order #76454,2024-05-21,Delayed for Soap
Sugar,229.09,23,2024-06-03,new,cleaning,4559.35,64696,Priya Patel,Failed,Out for Delivery,W9,Promotion,Order #64696,2024-06-03,Promotion for Sugar
Bathroom Essentials,114.09,28,2024-05-26,guest,stationery,2929.38,28204,David Kim,Processing,Out for Delivery,W1,Delayed,Order #28204,2024-05-26,Delayed for Bathroom Essentials
Basmati Rice,395.79,23,2024-04-23,employee,personal care,10615.19,26033,Wei Chen,Pending,Shipping,W1,Delayed,Order #26033,2024-04-23,Delayed for Basmati Rice
Toothpaste,410.93,49,2024-06-24,employee,cleaning,21817.38,75457,Sofia Garcia,Refunded,Delivered,W9,Returned,Order #75457,2024-06-24,Returned for Toothpaste
Tea,70.99,10,2024-05-14,regular,toys,663.61,20910,Emily Brown,Paid,Returned,W5,Delayed,Order #20910,2024-05-14,Delayed for Tea
Cooking Oil,276.49,33,2024-01-30,returning,electronics,10888.55,26203,Jane Smith,Processing,Returned,W5,Delayed,Order #26203,2024-01-30,Delayed for Cooking Oil
Sugar,386.48,23,2024-05-23,returning,toys,10111.37,35397,Leslie Alexander,Paid,Delivered,W1,Shipped,Order #35397,2024-05-23,Shipped for Sugar
Basmati Rice,299.89,50,2024-01-28,returning,clothing,12243.16,29342,Anna Ivanova,Unpaid,Cancelled,W5,Returned,Order #29342,2024-01-28,Returned for Basmati Rice
Milk,178.61,22,2024-01-16,new,personal care,3447.21,74275,John Doe,Unpaid,Returned,W9,Info,Order #74275,2024-01-16,Info for Milk
Basmati Rice,316.26,37,2024-04-13,new,food,13101.68,67406,Jane Smith,Partial,Cancelled,W7,Returned,Order #67406,2024-04-13,Returned for Basmati Rice
Toothpaste,186.05,22,2024-03-16,regular,toys,4641.75,98748,Sofia Garcia,Refunded,Out for Delivery,W5,Reminder,Order #98748,2024-03-16,Reminder for Toothpaste
Toothpaste,243.64,37,2024-01-20,affiliate,cleaning,10728.49,29119,Sofia Garcia,Refunded,Delivered,W9,Cancelled,Order #29119,2024-01-20,Cancelled for Toothpaste
Snacks,118.84,9,2024-05-19,employee,food,1073.4,21547,John Doe,Unpaid,Delivered,W2,Cancelled,Order #21547,2024-05-19,Cancelled for Snacks
Snacks,227.47,9,2024-04-05,affiliate,food,2185.36,46863,Sofia Garcia,Refunded,On Hold,W4,Delivered,Order #46863,2024-04-05,Delivered for Snacks
Biscuits,344.71,27,2024-03-11,regular,stationery,7615.65,27720,Leslie Alexander,Pending,Delivered,W3,Delayed,Order #27720,2024-03-11,Delayed for Biscuits
Cooking Oil,111.23,28,2024-02-21,affiliate,home,2635.48,73353,Wei Chen,Pending,Delivered,W1,Promotion,Order #73353,2024-02-21,Promotion for Cooking Oil
Coffee,325.78,13,2024-01-18,wholesale,toys,4373.9,77051,Mohammed Ali,Unpaid,Returned,W6,Settlement,Order #77051,2024-01-18,Settlement for Coffee
Snacks,241.2,3,2024-02-29,new,beverage,603.31,89437,Sara Lee,Unpaid,Delivered,W8,Shipped,Order #89437,2024-02-29,Shipped for Snacks
Biscuits,27.35,22,2024-05-03,guest,toys,508.96,98438,Mohammed Ali,Refunded,On Hold,W9,Delivered,Order #98438,2024-05-03,Delivered for Biscuits
Basmati Rice,389.32,10,2024-02-25,regular,cleaning,3846.14,32333,Carlos Gomez,Partial,Processing,W9,Cancelled,Order #32333,2024-02-25,Cancelled for Basmati Rice
Wheat,358.13,44,2024-05-26,affiliate,clothing,12723.59,76981,Mohammed Ali,Refunded,On Hold,W2,Info,Order #76981,2024-05-26,Info for Wheat
Cooking Oil,272.57,22,2024-02-17,affiliate,cleaning,6503.83,36617,Wei Chen,Partial,Returned,W2,Returned,Order #36617,2024-02-17,Returned for Cooking Oil
Milk,217.53,38,2024-02-19,guest,electronics,7719.84,94947,Carlos Gomez,Processing,Cancelled,W6,Delivered,Order #94947,2024-02-19,Delivered for Milk
Salt,350.61,41,2024-06-18,wholesale,food,12321.52,56733,Sofia Garcia,Unpaid,On Hold,W8,Returned,Order #56733,2024-06-18,Returned for Salt
Soap,498.19,35,2024-05-08,wholesale,clothing,19695.96,82128,Leslie Alexander,Pending,Out for Delivery,W4,Reminder,Order #82128,2024-05-08,Reminder for Soap
Soap,90.8,33,2024-01-24,returning,personal care,2922.21,52328,Emily Brown,Partial,Returned,W5,Promotion,Order #52328,2024-01-24,Promotion for Soap
Juice,98.58,42,2024-05-25,guest,electronics,3597.87,71832,Jane Smith,Unpaid,Delivered,W5,Info,Order #71832,2024-05-25,Info for Juice
Wheat,103.57,31,2024-06-14,regular,electronics,3012.52,63773,Leslie Alexander,Refunded,Out for Delivery,W9,Returned,Order #63773,2024-06-14,Returned for Wheat
Wheat,463.19,28,2024-02-28,vip,personal care,12660.26,88405,David Kim,Pending,Delivered,W8,Promotion,Order #88405,2024-02-28,Promotion for Wheat
Basmati Rice,26.3,15,2024-04-13,returning,toys,446.46,21914,John Doe,Unpaid,Out for Delivery,W3,Info,Order #21914,2024-04-13,Info for Basmati Rice
Milk,214.86,41,2024-04-01,regular,personal care,9532.9,68314,Jane Smith,Failed,Returned,W4,Reminder,Order #68314,2024-04-01,Reminder for Milk
Snacks,328.06,46,2024-02-20,regular,cleaning,17668.08,52251,Mohammed Ali,Refunded,Out for Delivery,W3,Settlement,Order #52251,2024-02-20,Settlement for Snacks
Basmati Rice,194.52,6,2024-01-13,affiliate,beverage,1021.87,47080,David Kim,Failed,Shipping,W7,Reminder,Order #47080,2024-01-13,Reminder for Basmati Rice
Shampoo,253.57,3,2024-02-20,regular,toys,679.51,33293,Sofia Garcia,Paid,Processing,W6,Delivered,Order #33293,2024-02-20,Delivered for Shampoo
Sugar,372.14,7,2024-03-12,vip,toys,3002.39,92143,Mohammed Ali,Partial,Shipping,W4,Reminder,Order #92143,2024-03-12,Reminder for Sugar
Salt,340.4,24,2024-06-13,employee,electronics,7624.04,83967,Tom M�ller,Partial,On Hold,W6,Info,Order #83967,2024-06-13,Info for Salt
Biscuits,27.09,32,2024-04-11,affiliate,electronics,1013.47,72959,Sofia Garcia,Refunded,Out for Delivery,W8,Delivered,Order #72959,2024-04-11,Delivered for Biscuits
Snacks,347.88,27,2024-01-23,returning,clothing,8389.61,31682,Wei Chen,Paid,Cancelled,W4,Reminder,Order #31682,2024-01-23,Reminder for Snacks
Salt,49.06,6,2024-04-29,guest,stationery,273.27,88919,Lucas Rossi,Partial,Processing,W3,Delayed,Order #88919,2024-04-29,Delayed for Salt
Bathroom Essentials,485.88,21,2024-02-16,regular,electronics,11248.54,68403,Sofia Garcia,Partial,On Hold,W1,Promotion,Order #68403,2024-02-16,Promotion for Bathroom Essentials
Wheat,52.77,45,2024-05-14,employee,clothing,2641.94,70788,Priya Patel,Pending,On Hold,W2,Delayed,Order #70788,2024-05-14,Delayed for Wheat
Milk,13.44,45,2024-05-26,vip,home,627.19,41992,Emily Brown,Unpaid,Out for Delivery,W1,Cancelled,Order #41992,2024-05-26,Cancelled for Milk
Juice,41.04,28,2024-01-10,regular,stationery,1371.41,29500,David Kim,Paid,Processing,W9,Returned,Order #29500,2024-01-10,Returned for Juice
Soap,480.27,41,2024-04-07,regular,cleaning,16706.55,35098,Tom M�ller,Unpaid,On Hold,W2,Promotion,Order #35098,2024-04-07,Promotion for Soap
Cooking Oil,172.43,2,2024-03-27,returning,home,360.99,32452,Sofia Garcia,Unpaid,Returned,W1,Delivered,Order #32452,2024-03-27,Delivered for Cooking Oil
Wheat,102.21,9,2024-01-12,affiliate,toys,957.54,32308,Sofia Garcia,Partial,Processing,W5,Info,Order #32308,2024-01-12,Info for Wheat
Coffee,339.58,33,2024-05-01,guest,electronics,10352.53,55796,Priya Patel,Partial,Shipping,W8,Settlement,Order #55796,2024-05-01,Settlement for Coffee
Sugar,332.3,49,2024-03-19,vip,food,16096.22,74426,Leslie Alexander,Refunded,Processing,W9,Settlement,Order #74426,2024-03-19,Settlement for Sugar
Tea,382.5,8,2024-05-14,new,cleaning,2600.19,92421,Priya Patel,Refunded,Shipping,W3,Info,Order #92421,2024-05-14,Info for Tea
Coffee,70.91,43,2024-05-06,employee,food,2675.46,87023,David Kim,Paid,Shipping,W6,Promotion,Order #87023,2024-05-06,Promotion for Coffee
Juice,292.69,24,2024-03-30,returning,cleaning,6852.68,44109,Sofia Garcia,Partial,Delivered,W9,Cancelled,Order #44109,2024-03-30,Cancelled for Juice
Wheat,393.93,25,2024-04-19,new,beverage,8599.15,91311,Wei Chen,Unpaid,Cancelled,W2,Settlement,Order #91311,2024-04-19,Settlement for Wheat
Snacks,392.44,18,2024-02-01,vip,cleaning,5687.7,20285,Sofia Garcia,Unpaid,Out for Delivery,W5,Returned,Order #20285,2024-02-01,Returned for Snacks
Biscuits,410.54,47,2024-05-07,wholesale,toys,17265.07,36339,Priya Patel,Partial,Processing,W4,Settlement,Order #36339,2024-05-07,Settlement for Biscuits
Wheat,182.97,23,2024-05-30,wholesale,beverage,3864.28,93784,Priya Patel,Processing,Delivered,W7,Shipped,Order #93784,2024-05-30,Shipped for Wheat
Shampoo,65.41,3,2024-05-19,returning,personal care,170.89,36115,Jane Smith,Failed,Out for Delivery,W4,Delivered,Order #36115,2024-05-19,Delivered for Shampoo
Juice,48.87,38,2024-05-19,employee,cleaning,1764.71,24116,Jane Smith,Unpaid,Returned,W6,Info,Order #24116,2024-05-19,Info for Juice
Coffee,127.45,16,2024-02-02,wholesale,home,2120.19,64940,Lucas Rossi,Pending,Delivered,W3,Info,Order #64940,2024-02-02,Info for Coffee
Cooking Oil,239.16,32,2024-03-01,returning,toys,8238.24,47482,Sofia Garcia,Failed,Processing,W1,Info,Order #47482,2024-03-01,Info for Cooking Oil
Basmati Rice,384.42,18,2024-03-06,vip,toys,7160.0,84436,Tom M�ller,Failed,Returned,W2,Delayed,Order #84436,2024-03-06,Delayed for Basmati Rice
Coffee,34.74,45,2024-06-04,guest,food,1574.57,43670,Emily Brown,Pending,Returned,W1,Cancelled,Order #43670,2024-06-04,Cancelled for Coffee
Biscuits,411.19,6,2024-04-12,affiliate,electronics,2655.65,62276,Mohammed Ali,Failed,Shipping,W1,Promotion,Order #62276,2024-04-12,Promotion for Biscuits
Toothpaste,103.03,48,2024-04-01,new,home,5637.85,62352,Sofia Garcia,Unpaid,On Hold,W5,Shipped,Order #62352,2024-04-01,Shipped for Toothpaste
Soap,400.41,11,2024-02-06,affiliate,electronics,4344.03,49582,Lucas Rossi,Processing,On Hold,W6,Settlement,Order #49582,2024-02-06,Settlement for Soap
Snacks,294.07,21,2024-04-11,vip,food,5850.91,67130,Tom M�ller,Processing,Processing,W7,Delayed,Order #67130,2024-04-11,Delayed for Snacks
Juice,438.82,50,2024-03-21,vip,home,18889.9,24287,Priya Patel,Paid,Shipping,W1,Promotion,Order #24287,2024-03-21,Promotion for Juice
Biscuits,70.53,16,2024-04-23,affiliate,home,1176.37,32280,John Doe,Partial,Processing,W4,Reminder,Order #32280,2024-04-23,Reminder for Biscuits
Sugar,103.39,21,2024-05-20,vip,beverage,2381.5,29909,John Doe,Processing,Out for Delivery,W9,Reminder,Order #29909,2024-05-20,Reminder for Sugar
Sugar,217.48,47,2024-05-19,regular,beverage,11896.15,26989,Anna Ivanova,Paid,Out for Delivery,W3,Reminder,Order #26989,2024-05-19,Reminder for Sugar
Tea,448.62,28,2024-06-02,regular,stationery,12121.91,26466,David Kim,Pending,Delivered,W6,Cancelled,Order #26466,2024-06-02,Cancelled for Tea
Salt,121.48,46,2024-01-27,guest,cleaning,4529.43,23018,John Doe,Pending,Processing,W7,Delivered,Order #23018,2024-01-27,Delivered for Salt
Milk,10.86,13,2024-04-06,returning,personal care,146.68,92156,Wei Chen,Paid,On Hold,W7,Reminder,Order #92156,2024-04-06,Reminder for Milk
